2nd Column,6th Column,8th Column
"9,140","6,839",2022-01-04
"9,060","101,129",2022-01-05
"9,090","109,438",2022-01-06
"9,000","112,118",2022-01-07
"9,000","115,471",2022-01-10
"8,995","112,509",2022-01-11
"8,995","112,526",2022-01-12
"8,995","112,454",2022-01-13
"8,500","35,295",2022-01-13
"8,990","144,671",2022-01-14
"8,700","159,787",2022-01-17
"8,750","107,159",2022-01-18
"8,750","73,752",2022-01-19
"8,690","55,877",2022-01-20
"8,500","3,028",2022-01-21
"8,450","1,645",2022-01-24
"8,245","2,529",2022-01-25
"7,995","5,324",2022-01-26
"7,800","5,623",2022-01-27
"7,590","2,580",2022-01-28
"7,495","4,685",2022-01-31
"7,355","7,507",2022-02-01
"6,800","36,557",2022-02-07
"6,000","24,081",2022-02-08
"5,400","24,755",2022-02-09
"6,145","22,322",2022-02-10
"6,950","17,769",2022-02-11
"7,990","21,497",2022-02-14
"8,500","33,011",2022-02-15
"7,670","8,482",2022-02-16
"7,990","37,547",2022-02-16
"7,200","6,809",2022-02-18
"7,005","9,864",2022-02-21
"6,700","14,279",2022-02-22
"6,250","9,084",2022-02-23
"6,150","4,144",2022-02-24
"6,000","6,685",2022-02-25
"6,210","9,129",2022-02-28
"6,190","4,366",2022-03-01
"6,100","12,930",2022-03-02
"6,000","4,276",2022-03-03
"6,000","7,359",2022-03-04
"5,900","7,390",2022-03-07
"5,710","7,257",2022-03-09
"5,600","5,865",2022-03-10
"5,400","4,544",2022-03-11
"5,320","11,568",2022-03-14
"4,999","10,918",2022-03-15
"4,900","10,359",2022-03-16
"4,800","5,108",2022-03-17
"4,900","5,880",2022-03-18
"5,100","9,462",2022-03-21
"5,815","16,478",2022-03-22
"6,325","7,863",2022-03-23
"6,180","7,396",2022-03-24
"5,795","8,007",2022-03-25
"5,730","5,987",2022-03-28
"5,400","3,353",2022-03-29
"5,370","3,983",2022-03-30
"5,000","74,279",2022-03-30
"5,170","4,315",2022-03-31
"5,350","10,285",2022-04-01
"5,320","6,564",2022-04-04
"5,200","3,702",2022-04-05
"5,200","8,790",2022-04-06
"5,115","3,618",2022-04-07
"5,200","3,726",2022-04-08
"5,140","6,256",2022-04-11
"5,090","7,490",2022-04-12
"5,000","6,410",2022-04-13
"5,000","36,741",2022-04-14
"4,920","5,050",2022-04-15
"5,050","5,008",2022-04-18
"5,070","3,385",2022-04-19
"5,000","4,299",2022-04-20
"5,000","3,084",2022-04-21
"4,998","2,464",2022-04-22
"5,500","54,905",2022-04-22
"4,989","4,558",2022-04-25
"5,050","32,130",2022-04-26
"5,400","5,275",2022-04-27
"5,390","20,336",2022-04-28
"5,295","4,061",2022-04-29
"5,100","14,062",2022-05-02
"4,820","10,693",2022-05-03
"4,770","4,666",2022-05-04
"4,720","3,572",2022-05-05
"4,700","2,127",2022-05-06
"4,645","30,329",2022-05-09
"4,545","65,939",2022-05-10
"4,499","9,893",2022-05-11
"4,399","9,719",2022-05-12
"4,250","125,279",2022-05-13
"3,800","9,511",2022-05-17
"3,799","7,862",2022-05-18
"3,799","5,574",2022-05-19
"3,999","3,996",2022-05-20
"4,000","5,887",2022-05-16
"3,985","26,759",2022-05-23
"3,899","3,166",2022-05-24
"3,894","3,810",2022-05-25
"3,750","3,924",2022-05-26
"3,730","2,785",2022-05-27
"3,601","8,517",2022-05-30
"3,399","6,738",2022-05-31
"3,260","3,078",2022-06-02
"3,230","7,880",2022-06-03
"3,599","12,283",2022-06-06
"4,113","18,510",2022-06-07
"4,609","14,745",2022-06-08
"4,845","8,128",2022-06-09
"4,750","5,050",2022-06-10
"4,150","36,697",2022-06-13
"3,745","12,877",2022-06-15
"3,808","2,895",2022-06-16
"3,850","9,022",2022-06-17
"3,790","6,123",2022-06-20
"3,600","5,083",2022-06-21
"3,500","2,201",2022-06-22
"3,500","7,813",2022-06-23
"3,400","6,219",2022-06-24
"3,499","2,158",2022-06-27
"3,445","2,560",2022-06-28
"3,350","2,271",2022-06-29
"3,400","1,749",2022-06-30
"3,430","3,966",2022-07-01
"3,400","3,093",2022-07-04
"3,330","24,416",2022-07-05
"3,333","4,233",2022-07-06
"3,397","4,398",2022-07-07
"3,718","1,875",2022-07-08
"3,690","2,932",2022-07-18
"3,520","2,816",2022-07-19
"3,500","5,796",2022-07-20
"3,479","2,109",2022-07-21
"3,450","3,056",2022-07-22
"3,484","4,554",2022-07-25
"3,499","10,338",2022-07-26
"3,498","7,816",2022-07-27
"3,497","1,454",2022-07-28
"3,490","2,236",2022-07-29
"3,450","148,585",2022-08-01
"3,469","2,614",2022-08-02
"3,485","4,968",2022-08-03
"3,500","3,310",2022-08-04
"3,470","5,228",2022-08-05
"3,425","2,023",2022-08-08
"3,400","6,621",2022-08-09
"3,380","2,355",2022-08-10
"3,350","4,993",2022-08-11
"3,330","2,345",2022-08-12
"3,349","4,280",2022-08-15
"3,305","2,419",2022-08-16
"3,348","18,692",2022-08-17
"3,348","1,346",2022-08-18
"3,340","2,038",2022-08-19
"3,349","4,734",2022-08-22
"3,299","2,252",2022-08-23
"3,276","1,797",2022-08-24
"3,271","9,668",2022-08-25
"3,220","3,241",2022-08-26
"3,300","5,513",2022-08-29
"3,290","2,018",2022-08-30
"3,270","3,727",2022-08-31
"3,239","6,112",2022-09-01
"3,235","1,634",2022-09-02
"3,235","4,141",2022-09-05
"3,200","2,179",2022-09-06
"3,190","2,313",2022-09-07
"3,195","4,889",2022-09-08
"3,200","1,178",2022-09-09
"3,197","2,966",2022-09-12
"3,197","3,098",2022-09-13
"3,180","1,970",2022-09-14
"3,117","5,479",2022-09-15
"3,180","53,384",2022-09-16
"3,170","8,320",2022-09-19
"3,160","1,982",2022-09-20
"3,160","1,049",2022-09-21
"3,160","1,163",2022-09-22
"3,165","1,671",2022-09-23
"3,169","1,821",2022-09-26
"3,160","1,762",2022-09-27
"3,150","1,638",2022-09-28
"3,150","1,797",2022-09-29
"3,132","1,865",2022-09-30
"3,100","3,944",2022-10-03
"3,090","5,876",2022-10-04
"3,090","5,224",2022-10-05
"3,160","5,628",2022-10-06
"3,170","1,638",2022-10-07
"3,170","2,645",2022-10-10
"3,199","1,021",2022-10-11
"3,670","6,328",2022-10-12
"3,595","6,802",2022-10-13
"3,575","2,488",2022-10-14
"3,575","5,331",2022-10-17
"3,540","2,539",2022-10-18
"3,540","2,436",2022-10-19
"3,548","1,928",2022-10-20
"3,550","1,864",2022-10-21
"3,547","55,375",2022-10-24
"3,544","2,171",2022-10-25
"3,500","1,960",2022-10-26
"3,530","2,033",2022-10-27
"3,542","1,164",2022-10-28
"3,542","5,702",2022-10-31
"3,421","1,774",2022-11-01
"3,450","1,906",2022-11-02
"3,530","2,518",2022-11-03
"3,541","1,621",2022-11-04
"3,500","3,180",2022-11-07
"3,480","2,815",2022-11-08
"3,510","12,268",2022-11-09
"3,405","2,612",2022-11-10
"3,400","1,969",2022-11-11
"3,400","1,800",2022-11-14
"3,400","6,784",2022-11-15
"3,400","18,540",2022-11-16
"3,399","2,948",2022-11-17
"3,398","4,289",2022-11-18
"3,500","10,976",2022-11-21
"3,449","2,630",2022-11-22
"3,380","3,004",2022-11-23
"3,444","2,965",2022-11-25
"3,399","3,031",2022-11-28
"3,392","1,597",2022-11-29
"3,350","2,595",2022-11-30
"3,344","5,753",2022-12-01
"3,345","1,139",2022-12-02
"3,344","6,448",2022-12-05
"3,339","6,458",2022-12-06
"3,339","6,197",2022-12-07
"3,820","13,420",2022-12-08
"4,391","18,908",2022-12-09
"5,045","29,336",2022-12-12
"5,545","71,183",2022-12-13
"5,035","32,659",2022-12-14
"4,350","4,708",2022-12-15
"4,950","7,940",2022-12-16
"4,900","16,833",2022-12-19
"4,900","6,206",2022-12-20
"4,791","50,387",2022-12-21
"4,600","14,318",2022-12-22
"4,553","15,275",2022-12-23
"4,650","39,272",2022-12-26
"4,679","64,379",2022-12-27
"4,940","20,994",2022-12-28
"4,999","8,297",2022-12-30
"4,700","14,869",2023-01-02
"4,599","2,746",2023-01-03
"4,700","5,804",2023-01-04
"4,579","3,341",2023-01-05
"4,499","5,938",2023-01-06
"4,460","4,074",2023-01-09
"4,400","4,344",2023-01-10
"4,390","1,429",2023-01-11
"4,400","2,413",2023-01-12
"4,330","9,394",2023-01-13
"4,327","4,418",2023-01-16
"4,016","5,552",2023-01-17
"4,100","15,272",2023-01-18
"3,969","4,689",2023-01-19
"3,969","1,284",2023-01-20
"3,950","3,952",2023-01-23
"3,938","4,215",2023-01-24
"3,880","5,657",2023-01-25
"3,695","3,446",2023-01-26
"3,700","4,564",2023-01-27
"3,180","78,700",2023-01-27
"3,750","3,745",2023-01-30
"3,950","4,214",2023-01-31
"3,949","2,989",2023-02-01
"3,900","1,856",2023-02-02
"3,882","1,364",2023-02-03
"3,820","4,680",2023-02-06
"3,899","6,876",2023-02-07
"3,889","1,540",2023-02-08
"3,808","4,241",2023-02-09
"3,800","3,323",2023-02-10
"3,789","33,257",2023-02-13
"3,700","4,771",2023-02-14
"3,628","9,560",2023-02-15
"3,628","5,024",2023-02-16
"3,689","7,749",2023-02-17
"3,799","73,868",2023-02-20
"3,790","8,319",2023-02-24
"3,799","9,741",2023-02-27
"3,770","6,125",2023-02-28
"3,708","4,820",2023-03-01
"3,708","10,604",2023-03-02
"3,700","2,216",2023-03-03
"3,650","3,307",2023-03-06
"3,570","9,930",2023-03-07
"3,578","3,853",2023-03-09
"3,535","16,548",2023-03-10
"3,500","4,455",2023-03-13
"3,498","44,844",2023-03-14
"3,490","5,770",2023-03-15
"3,450","26,542",2023-03-16
"3,420","4,377",2023-03-17
"3,350","13,707",2023-03-20
"3,349","1,948",2023-03-21
"3,477","9,248",2023-03-22
"3,450","1,358",2023-03-23
"3,406","10,123",2023-03-24
"3,384","5,841",2023-03-27
"3,354","47,741",2023-03-28
"3,375","1,634",2023-03-29
"3,370","152,286",2023-03-30
"3,360","1,239",2023-03-31
"3,368","5,475",2023-04-03
"3,329","3,402",2023-04-04
"3,310","27,814",2023-04-05
"3,310","3,387",2023-04-06
"3,200","3,613",2023-04-07
"3,100","2,386",2023-04-10
"3,300","61,558",2023-04-11
"3,330","150,151",2023-04-11
"3,280","1,870",2023-04-12
"3,279","8,140",2023-04-13
"3,199","1,703",2023-04-14
"3,290","4,268",2023-04-17
"3,150","2,254",2023-04-18
"3,289",982,2023-04-19
"3,289","9,030",2023-04-20
"3,283",531,2023-04-21
"3,283","3,696",2023-04-24
"3,300","8,711",2023-04-25
"3,333","18,099",2023-04-26
"3,649","5,719",2023-04-27
"3,636","9,996",2023-04-28
"3,560","3,298",2023-05-01
"3,504","4,186",2023-05-02
"3,499","2,305",2023-05-03
"3,499","3,182",2023-05-04
"3,460","3,372",2023-05-05
"3,400","2,506",2023-05-08
"3,388","8,444",2023-05-09
"3,400","3,856",2023-05-10
"3,390","1,790",2023-05-11
"3,370","1,171",2023-05-12
"3,369",747,2023-05-15
"3,299","3,606",2023-05-16
"3,290",850,2023-05-17
"3,290","2,874",2023-05-18
"3,171","7,577",2023-05-19
"3,149","8,353",2023-05-22
"3,171","4,959",2023-05-23
"3,125","2,066",2023-05-24
"3,124","1,745",2023-05-25
"3,124","3,476",2023-05-26
"3,124","3,779",2023-05-29
"3,124","1,546",2023-05-30
"3,289","9,919",2023-05-31
"3,285","1,391",2023-06-02
"3,296","2,367",2023-06-05
"3,296","7,032",2023-06-06
"3,200","1,682",2023-06-07
"3,249","30,775",2023-06-08
"3,229","2,530",2023-06-09
"3,150","7,690",2023-06-12
"3,123","13,275",2023-06-13
"3,080","11,664",2023-06-14
"3,040","6,779",2023-06-15
"3,040","2,947",2023-06-16
"3,035","3,918",2023-06-19
"3,245","136,777",2023-06-20
"3,000","92,861",2023-06-20
"3,300","23,229",2023-06-21
"3,495","8,411",2023-06-22
"3,490","5,231",2023-06-23
"3,478","7,080",2023-06-26
"3,416","3,698",2023-06-27
"3,447","3,249",2023-06-28
"3,400","3,308",2023-06-29
"3,429","4,232",2023-06-30
"3,429","2,189",2023-07-03
"3,350","4,133",2023-07-04
"3,333","1,196",2023-07-05
"3,439","9,838",2023-07-07
"3,350","4,235",2023-07-17
"3,325","3,114",2023-07-18
"3,289","1,216",2023-07-19
"3,290","1,851",2023-07-20
"3,290","3,680",2023-07-21
"3,287","1,685",2023-07-24
"3,265","6,673",2023-07-25
"3,287","3,329",2023-07-26
"3,260","1,958",2023-07-27
"3,250","5,834",2023-07-28
"3,333","3,862",2023-07-06
"3,201","3,841",2023-07-31
"3,192","2,768",2023-08-01
"3,161",829,2023-08-02
"3,139",853,2023-08-03
"3,150","8,746",2023-08-04
"3,150","3,217",2023-08-07
"3,150","1,449",2023-08-08
"3,087","3,620",2023-08-09
"3,080","2,844",2023-08-10
"3,082","16,552",2023-08-11
"3,060",858,2023-08-14
"3,100","4,870",2023-08-15
"3,100","6,291",2023-08-16
"3,098","1,669",2023-08-17
"3,100","1,597",2023-08-18
"3,098","3,234",2023-08-21
"3,099","1,432",2023-08-22
"3,090","1,740",2023-08-23
"3,088","1,501",2023-08-24
"3,089","2,084",2023-08-25
"3,109","3,975",2023-08-28
"3,191","2,926",2023-08-29
"3,100","1,580",2023-08-30
"3,100","2,328",2023-08-31
"3,100","3,385",2023-09-01
"3,100","2,401",2023-09-04
"3,078","1,248",2023-09-05
"3,076","10,798",2023-09-06
"3,074","1,147",2023-09-07
"3,120","13,762",2023-09-11
"3,100","2,925",2023-09-12
"3,100","3,561",2023-09-13
"3,150","4,177",2023-09-14
"3,118","6,493",2023-09-15
"3,058","1,830",2023-09-18
"3,050","2,277",2023-09-19
"3,050","3,883",2023-09-20
"3,050","1,491",2023-09-21
"3,050","3,883",2023-09-22
"3,030","3,663",2023-09-25
"3,145","12,311",2023-09-26
"3,133","2,774",2023-09-27
"3,192","4,471",2023-09-28
"3,187","4,874",2023-09-29
"3,182","10,139",2023-10-02
"3,168","4,270",2023-10-03
"3,135","3,437",2023-10-04
"3,149","2,572",2023-10-05
"3,140","1,758",2023-10-06
"3,130","2,332",2023-10-09
"3,088","1,456",2023-10-10
"3,088","61,217",2023-10-11
"3,080",642,2023-10-12
"3,096","1,264",2023-10-13
"3,090","51,715",2023-10-16
"3,090","5,933",2023-10-17
"3,097",438,2023-10-18
"3,096","4,252",2023-10-19
"3,096","1,123",2023-10-20
"3,093","1,390",2023-10-23
"3,092","68,873",2023-10-24
"3,080","2,793",2023-10-25
"3,100","5,591",2023-10-26
"3,100","10,400",2023-10-27
"3,080","2,632",2023-10-30
"3,099","1,869",2023-10-31
"3,097","1,357",2023-11-01
"3,090","1,684",2023-11-02
"3,090","1,125",2023-11-03
"3,089","2,294",2023-11-06
"3,050","5,372",2023-11-07
"3,050",956,2023-11-08
"3,050",849,2023-11-09
"3,050",557,2023-11-10
"3,050","3,110",2023-11-13
"3,035","2,149",2023-11-15
"3,035","1,551",2023-11-16
"3,035","3,101",2023-11-17
"3,035","3,694",2023-11-20
"3,032","6,251",2023-11-21
"3,031","2,621",2023-11-22
"3,025","6,616",2023-11-23
"3,030",975,2023-11-24
"3,030","2,634",2023-11-27
"3,029","6,710",2023-11-28
"3,020","2,433",2023-11-29
"3,017","5,923",2023-11-30
"3,017","4,931",2023-12-01
"3,016","5,428",2023-12-04
"3,250","10,802",2023-12-05
"3,298","7,289",2023-12-06
"3,452","9,921",2023-12-07
"3,650","95,514",2023-12-08
"3,648","2,818",2023-12-11
"3,580","3,336",2023-12-12
