2nd Column,6th Column,8th Column
335,"20,869",2019-02-19
335,"6,692",2019-02-20
339,"42,601",2019-02-21
335,"33,903",2019-02-22
334,"6,994",2019-02-25
333,"40,717",2019-02-26
332,"17,132",2019-02-27
331,"45,865",2019-02-28
324,"74,612",2019-03-01
324,"61,555",2019-03-04
322,"44,276",2019-03-05
321,"24,821",2019-03-06
320,"25,049",2019-03-07
322,"7,016",2019-03-11
320,"43,905",2019-03-12
320,"29,799",2019-03-13
320,"25,852",2019-03-14
320,"10,329",2019-03-15
320,"14,836",2019-03-18
320,"15,472",2019-03-19
319,"80,918",2019-03-20
318,"27,964",2019-03-21
315,"10,842",2019-03-22
315,"26,184",2019-03-25
310,"56,858",2019-03-26
309,"21,551",2019-03-27
308,"28,847",2019-03-28
310,"52,847",2019-03-29
299,"59,919",2019-04-01
299,"41,762",2019-04-02
289,"24,198",2019-04-03
283,"46,397",2019-04-04
284,"19,566",2019-04-05
295,"36,294",2019-04-08
297,"29,513",2019-04-09
293,"8,180",2019-04-10
300,"65,571",2019-04-11
299,"14,059",2019-04-12
300,"20,251",2019-04-15
300,"43,124",2019-04-16
299,"34,568",2019-04-17
299,"105,733",2019-04-18
298,"7,565",2019-04-19
297,"29,319",2019-04-22
293,"8,511",2019-04-23
291,"19,195",2019-04-24
291,"9,880",2019-04-25
292,"16,889",2019-04-26
293,"36,823",2019-04-29
297,"7,355",2019-04-30
298,"19,739",2019-05-01
295,"23,247",2019-05-02
298,"2,990",2019-05-03
298,"10,759",2019-05-06
296,"14,101",2019-05-07
294,"27,036",2019-05-08
294,"30,666",2019-05-09
294,"9,333",2019-05-10
295,"20,260",2019-05-13
290,"18,624",2019-05-14
290,"42,344",2019-05-15
290,"1,557",2019-05-16
290,"11,418",2019-05-17
289,"2,404",2019-05-20
289,"23,300",2019-05-21
286,"15,200",2019-05-22
288,"8,142",2019-05-23
288,"8,773",2019-05-24
287,"57,328",2019-05-27
287,"69,710",2019-05-28
284,"19,753",2019-05-29
289,"101,288",2019-05-30
289,"61,380",2019-05-31
288,"38,682",2019-06-03
286,"9,040",2019-06-04
285,"36,025",2019-06-05
286,"9,379",2019-06-06
283,"9,708",2019-06-07
286,"1,692",2019-06-10
286,"6,388",2019-06-11
286,"9,648",2019-06-12
286,"7,064",2019-06-13
286,"34,178",2019-06-14
288,"60,348",2019-06-17
283,"27,007",2019-06-18
287,"48,878",2019-06-19
283,"38,802",2019-06-20
287,"5,533",2019-06-21
289,"12,312",2019-06-24
289,"7,892",2019-06-25
290,"4,579",2019-06-26
297,"4,268",2019-06-27
298,"27,883",2019-06-28
295,"31,059",2019-07-01
294,"9,285",2019-07-02
294,"9,320",2019-07-03
294,"3,686",2019-07-04
293,"9,359",2019-07-05
295,"76,296",2019-07-08
295,"24,908",2019-07-09
295,"13,350",2019-07-10
294,"11,679",2019-07-16
292,"11,687",2019-07-17
293,"27,757",2019-07-18
292,"35,940",2019-07-19
292,"36,749",2019-07-22
291,"9,874",2019-07-23
290,"19,578",2019-07-24
288,"22,309",2019-07-25
287,"1,600",2019-07-26
287,"13,434",2019-07-29
285,"6,200",2019-07-30
287,"21,300",2019-07-31
298,"116,857",2019-08-01
334,"120,871",2019-08-02
324,"98,979",2019-08-05
323,"24,227",2019-08-06
310,"59,221",2019-08-07
307,"11,484",2019-08-08
309,"54,556",2019-08-09
302,"22,430",2019-08-12
300,"5,727",2019-08-13
300,"28,033",2019-08-14
300,"19,308",2019-08-15
293,"11,045",2019-08-16
296,"42,160",2019-08-19
288,"29,894",2019-08-20
290,"13,797",2019-08-21
290,"17,047",2019-08-22
285,"22,545",2019-08-23
283,"43,405",2019-08-26
285,"16,023",2019-08-27
285,"1,583",2019-08-28
280,"11,970",2019-08-29
285,"33,010",2019-08-30
285,"39,368",2019-09-02
285,"11,239",2019-09-04
285,"15,643",2019-09-05
285,"8,209",2019-09-06
284,"4,923",2019-09-07
284,"4,923",2019-09-07
280,"12,698",2019-09-09
284,"7,658",2019-09-10
284,"32,954",2019-09-11
284,"16,156",2019-09-12
284,"73,209",2019-09-13
290,"50,570",2019-09-16
295,"194,989",2019-09-17
291,"34,171",2019-09-18
285,"18,985",2019-09-19
291,"46,632",2019-09-20
290,"26,087",2019-09-23
285,"12,911",2019-09-24
283,"36,166",2019-09-25
283,"24,440",2019-09-26
282,"3,305",2019-09-27
282,"48,991",2019-09-30
280,"21,369",2019-10-01
280,"29,325",2019-10-02
280,"25,064",2019-10-03
280,"8,798",2019-10-04
280,"37,679",2019-10-07
279,"13,827",2019-10-08
278,"23,895",2019-10-09
280,"84,879",2019-10-10
279,"12,991",2019-10-11
280,"10,144",2019-10-14
280,"12,606",2019-10-15
275,"6,538",2019-10-16
278,"9,560",2019-10-17
274,"9,343",2019-10-18
274,"17,882",2019-10-21
273,"17,768",2019-10-22
273,"20,523",2019-10-23
273,"7,375",2019-10-24
273,"1,518",2019-10-25
273,"1,314",2019-10-28
271,"147,855",2019-10-29
268,"7,073",2019-10-30
270,"15,224",2019-10-31
270,"12,080",2019-11-01
270,"19,844",2019-11-04
270,"18,204",2019-11-05
268,"12,077",2019-11-06
270,"19,614",2019-11-07
265,"4,395",2019-11-08
267,"21,345",2019-11-11
268,"10,086",2019-11-12
270,"34,844",2019-11-13
270,"4,850",2019-11-14
270,"15,596",2019-11-15
270,"36,197",2019-11-18
270,"1,068",2019-11-19
268,"6,300",2019-11-20
265,"55,553",2019-11-21
267,"20,377",2019-11-22
261,"44,190",2019-11-25
260,"12,879",2019-11-28
255,"12,200",2019-11-29
255,"21,668",2019-12-02
255,"18,011",2019-12-03
258,"13,829",2019-12-04
257,"4,622",2019-12-05
257,"6,982",2019-12-06
257,"17,726",2019-12-09
257,"5,452",2019-12-10
256,"8,345",2019-12-11
257,"4,656",2019-12-12
258,"9,670",2019-12-13
258,"9,711",2019-12-16
259,"27,446",2019-12-17
259,"9,040",2019-12-18
260,"45,485",2019-12-19
260,"1,899",2019-12-20
260,"11,364",2019-12-23
260,"28,273",2019-12-24
260,"21,445",2019-12-25
260,"38,721",2019-12-26
260,"2,032",2019-12-27
270,"17,150",2019-12-30
270,"3,226",2019-12-31
272,"19,587",2020-01-02
281,"12,984",2020-01-03
294,"14,439",2020-01-06
294,"10,221",2020-01-07
294,"15,021",2020-01-08
290,"9,717",2020-01-09
286,"10,914",2020-01-10
280,"9,251",2020-01-13
268,"19,344",2020-01-14
268,"4,635",2020-01-15
267,"12,764",2020-01-16
264,"8,115",2020-01-17
265,"1,101",2020-01-20
265,"14,185",2020-01-21
265,"21,248",2020-01-22
263,"14,926",2020-01-23
260,"5,490",2020-01-24
265,"14,601",2020-01-27
258,"10,775",2020-01-28
260,"3,088",2020-01-29
260,"3,050",2020-01-30
260,"20,096",2020-01-31
263,"13,940",2020-02-03
262,"8,880",2020-02-04
262,"14,921",2020-02-05
261,"19,579",2020-02-06
260,"13,025",2020-02-07
260,"51,266",2020-02-10
262,"13,995",2020-02-11
262,"11,418",2020-02-12
259,"12,529",2020-02-13
260,"35,591",2020-02-14
259,"12,436",2020-02-17
260,"9,275",2020-02-18
261,"26,187",2020-02-19
261,"36,848",2020-02-20
259,"2,522",2020-02-21
256,"16,161",2020-02-27
247,"9,971",2020-02-28
245,"8,430",2020-03-02
241,"13,888",2020-03-03
241,"15,208",2020-03-04
230,"27,589",2020-03-05
229,"11,165",2020-03-06
227,"33,147",2020-03-09
225,"4,136",2020-03-10
215,"27,011",2020-03-11
210,"49,476",2020-03-12
211,"22,564",2020-03-13
213,"23,562",2020-03-16
214,"12,790",2020-03-17
210,"28,566",2020-03-18
213,"18,279",2020-03-19
215,"29,628",2020-03-20
206,"33,370",2020-03-23
205,"29,201",2020-03-24
205,"24,671",2020-03-25
197,"27,156",2020-03-26
190,"26,561",2020-03-27
181,"36,729",2020-03-30
180,"38,124",2020-03-31
175,"7,050",2020-04-01
175,"12,236",2020-04-02
180,"11,978",2020-04-03
180,"6,501",2020-04-06
176,"59,410",2020-04-07
179,"9,050",2020-04-08
183,"40,816",2020-04-09
190,"3,816",2020-04-10
192,"5,006",2020-04-13
192,"25,215",2020-04-14
190,"10,561",2020-04-15
190,"38,488",2020-04-16
201,"37,970",2020-04-17
203,391,2020-04-20
203,"1,561",2020-04-21
203,"4,321",2020-04-22
200,"2,197",2020-04-23
200,"14,097",2020-04-24
196,855,2020-04-27
196,681,2020-04-28
203,"105,422",2020-04-29
205,"23,215",2020-04-30
208,"17,428",2020-05-01
208,"12,011",2020-05-04
208,"74,223",2020-05-05
205,"2,073",2020-05-06
205,"4,950",2020-05-07
205,289,2020-05-08
204,"11,748",2020-05-11
205,"2,634",2020-05-12
200,"4,559",2020-05-13
196,"10,300",2020-05-14
200,"3,846",2020-05-15
193,500,2020-05-18
194,"2,068",2020-05-19
198,"36,906",2020-05-20
199,922,2020-05-21
200,"2,887",2020-05-22
206,"11,540",2020-05-25
200,"11,087",2020-05-26
199,"5,196",2020-05-27
198,"22,050",2020-05-28
192,"206,820",2020-05-29
196,129,2020-06-02
196,"9,813",2020-06-03
196,"28,330",2020-06-04
196,"25,332",2020-06-08
195,"9,913",2020-06-09
195,"7,790",2020-06-10
195,"11,100",2020-06-11
194,"1,884",2020-06-12
193,"28,248",2020-06-15
194,"1,018",2020-06-16
194,"21,794",2020-06-17
195,"24,009",2020-06-18
195,"14,820",2020-06-19
196,"7,370",2020-06-22
190,"9,000",2020-06-23
195,920,2020-06-26
193,"16,952",2020-06-29
195,"7,187",2020-06-30
196,"3,073",2020-07-01
197,"5,773",2020-07-02
198,"7,477",2020-07-03
197,239,2020-07-06
196,"63,715",2020-07-07
195,"15,308",2020-07-08
190,"5,000",2020-07-09
197,"15,963",2020-07-10
199,"1,004",2020-07-16
193,"3,881",2020-07-17
200,103,2020-07-20
198,"11,605",2020-07-21
198,"33,069",2020-07-22
189,"35,711",2020-07-23
185,"1,744",2020-07-24
185,"2,000",2020-07-27
188,"5,555",2020-07-28
185,"9,831",2020-07-29
188,"39,913",2020-07-30
188,"17,150",2020-07-31
193,"2,000",2020-08-03
189,"7,791",2020-08-04
195,"28,459",2020-08-05
195,"42,168",2020-08-06
194,"75,936",2020-08-07
198,"6,167",2020-08-10
195,"36,410",2020-08-11
206,"21,748",2020-08-12
200,"2,023",2020-08-13
203,"54,889",2020-08-14
200,"43,291",2020-08-17
200,"9,655",2020-08-18
200,"6,098",2020-08-19
199,"7,915",2020-08-20
200,"14,113",2020-08-21
200,"6,600",2020-08-24
198,"14,289",2020-08-25
200,"34,848",2020-08-26
200,"272,232",2020-08-27
200,"10,375",2020-08-28
198,"3,824",2020-08-31
198,"5,174",2020-09-01
198,"7,857",2020-09-02
200,"28,164",2020-09-03
200,302,2020-09-04
205,"9,820",2020-09-07
200,"5,154",2020-09-08
205,"3,461",2020-09-09
201,"9,434",2020-09-10
201,275,2020-09-11
201,"5,652",2020-09-14
201,"1,233",2020-09-15
201,"9,931",2020-09-16
200,"4,241",2020-09-17
200,"2,756",2020-09-18
200,"7,724",2020-09-21
199,438,2020-09-22
201,"5,929",2020-09-23
201,"1,530",2020-09-24
200,"19,235",2020-09-25
201,"12,803",2020-09-28
201,"14,928",2020-09-29
200,"3,418",2020-09-30
200,982,2020-10-01
200,"3,160",2020-10-02
200,"1,825",2020-10-05
199,"6,689",2020-10-06
200,"13,456",2020-10-07
200,"4,373",2020-10-08
195,"1,705",2020-10-09
198,252,2020-10-12
198,"14,671",2020-10-13
196,"7,913",2020-10-14
202,"53,351",2020-10-16
202,"14,760",2020-10-19
202,"1,611",2020-10-20
199,"11,092",2020-10-21
201,"2,868",2020-10-22
201,"4,731",2020-10-23
202,"5,906",2020-10-26
201,"22,433",2020-10-27
200,"5,349",2020-10-28
197,"22,122",2020-10-29
197,"10,505",2020-10-30
200,"3,649",2020-11-02
197,"6,677",2020-11-03
195,"13,755",2020-11-04
198,"26,533",2020-11-05
196,"2,143",2020-11-06
195,"4,607",2020-11-09
194,"11,332",2020-11-10
193,"4,167",2020-11-11
190,951,2020-11-12
192,724,2020-11-13
192,"2,864",2020-11-17
190,766,2020-11-18
193,273,2020-11-19
190,"2,739",2020-11-20
193,445,2020-11-23
193,747,2020-11-24
193,83,2020-11-25
194,"1,692",2020-11-27
192,"9,859",2020-11-30
192,"3,919",2020-12-01
194,"8,543",2020-12-02
192,"3,184",2020-12-03
192,270,2020-12-04
193,"15,640",2020-12-07
193,"5,658",2020-12-08
192,"5,411",2020-12-09
192,"4,267",2020-12-10
190,"2,336",2020-12-11
190,"22,113",2020-12-14
190,"5,338",2020-12-15
190,809,2020-12-16
190,"8,810",2020-12-17
189,"5,699",2020-12-18
189,"4,282",2020-12-21
189,"3,765",2020-12-22
189,"8,080",2020-12-23
192,"26,693",2020-12-24
192,"15,303",2020-12-25
192,"8,904",2020-12-28
193,"11,011",2020-12-30
193,"3,285",2020-12-31
194,"26,300",2021-01-04
194,"89,676",2021-01-05
196,"2,768",2021-01-06
200,"93,793",2021-01-07
210,"33,101",2021-01-08
208,"11,394",2021-01-11
230,"1,199,360",2021-01-12
224,"4,286",2021-01-13
219,"22,153",2021-01-14
210,"7,210",2021-01-15
218,"10,789",2021-01-18
215,"3,259",2021-01-19
215,"9,865",2021-01-20
218,"20,575",2021-01-21
219,"13,402",2021-01-22
220,"68,058",2021-01-25
220,"32,467",2021-01-26
221,"12,701",2021-01-27
224,"12,056",2021-01-28
223,"6,595",2021-01-29
225,"10,720",2021-02-01
225,"5,411",2021-02-02
230,"23,519",2021-02-03
229,"3,484",2021-02-04
228,"10,455",2021-02-05
228,"18,678",2021-02-08
227,"7,238",2021-02-09
225,"41,024",2021-02-10
221,"20,805",2021-02-11
206,"55,354",2021-02-15
208,"28,892",2021-02-16
215,"75,674",2021-02-17
222,"47,266",2021-02-18
227,"75,706",2021-02-19
230,"46,888",2021-02-22
240,"67,510",2021-02-23
250,"56,217",2021-02-24
245,"74,985",2021-02-25
244,"86,271",2021-02-26
249,"77,978",2021-03-01
250,"44,926",2021-03-02
245,"15,403",2021-03-03
240,"25,135",2021-03-04
244,"22,313",2021-03-05
245,"23,397",2021-03-09
245,"39,658",2021-03-10
242,"8,501",2021-03-11
244,"65,849",2021-03-12
245,"53,121",2021-03-15
240,"18,025",2021-03-16
244,"14,406",2021-03-17
244,"36,620",2021-03-18
244,"10,915",2021-03-19
244,"8,676",2021-03-22
244,"18,975",2021-03-23
244,"12,613",2021-03-24
244,"10,453",2021-03-25
243,"10,764",2021-03-26
243,"6,010",2021-03-29
243,"11,062",2021-03-30
243,"5,907",2021-03-31
243,"11,023",2021-04-01
244,"23,782",2021-04-02
245,"22,437",2021-04-05
244,"31,204",2021-04-06
240,"6,553",2021-04-07
240,"6,553",2021-04-07
240,"21,236",2021-04-08
240,"36,284",2021-04-09
240,"20,650",2021-04-12
241,"59,533",2021-04-13
241,"37,648",2021-04-14
243,"856,738",2021-04-15
242,"26,570",2021-04-16
243,"100,052",2021-04-19
241,"145,056",2021-04-20
241,"69,806",2021-04-21
243,"76,400",2021-04-22
242,"36,205",2021-04-23
246,"145,717",2021-04-26
245,"116,728",2021-04-27
246,"58,891",2021-04-28
247,"27,649",2021-04-29
248,"50,594",2021-04-30
248,"52,989",2021-05-03
241,"18,327",2021-05-04
245,"16,858",2021-05-05
244,"11,475",2021-05-06
242,"30,749",2021-05-07
242,"20,473",2021-05-10
243,"42,604",2021-05-11
241,"31,489",2021-05-12
240,"70,720",2021-05-13
238,"42,655",2021-05-14
240,"11,095",2021-05-17
240,"22,362",2021-05-18
240,"53,942",2021-05-19
240,"141,409",2021-05-20
239,"14,742",2021-05-21
240,"144,316",2021-05-24
240,"127,462",2021-05-25
239,"103,056",2021-05-27
239,"10,007",2021-05-28
239,"122,623",2021-05-31
237,"4,114",2021-06-02
240,"49,653",2021-06-03
239,"29,785",2021-06-04
240,"10,521",2021-06-07
240,"9,388",2021-06-08
237,"3,772",2021-06-10
237,"4,951",2021-06-11
239,"32,356",2021-06-14
236,"8,658",2021-06-15
236,"24,541",2021-06-16
236,"9,860",2021-06-17
240,"13,567",2021-06-18
240,"5,130",2021-06-21
240,"40,171",2021-06-22
240,"19,058",2021-06-23
237,"17,735",2021-06-24
242,"32,395",2021-06-25
242,"23,132",2021-06-28
242,"12,882",2021-06-29
255,"61,534",2021-06-30
277,"14,549",2021-07-01
274,"28,872",2021-07-02
260,"36,257",2021-07-05
260,"8,468",2021-07-06
260,"15,559",2021-07-07
273,"34,021",2021-07-08
270,"1,022,794",2021-07-09
250,"28,910",2021-07-19
270,"20,442",2021-07-20
270,"8,731",2021-07-21
269,"7,281",2021-07-22
260,"14,759",2021-07-23
260,"10,085",2021-07-24
259,"19,867",2021-07-26
258,"14,125",2021-07-27
258,"38,952",2021-07-28
255,"29,146",2021-07-29
260,"37,205",2021-07-30
252,"47,414",2021-08-02
252,"58,872",2021-08-03
251,"32,290",2021-08-04
250,"29,137",2021-08-05
257,"64,000",2021-08-06
272,"60,908",2021-08-09
280,"81,281",2021-08-10
272,"46,813",2021-08-11
285,"20,309",2021-08-12
277,"25,181",2021-08-13
275,"38,937",2021-08-16
267,"34,419",2021-08-17
260,"33,078",2021-08-18
257,"65,967",2021-08-19
255,"17,689",2021-08-20
258,"90,247",2021-08-23
259,"42,677",2021-08-24
270,"186,072",2021-08-25
255,"4,338,588",2021-08-25
275,"90,426",2021-08-26
279,"106,959",2021-08-27
305,"75,374",2021-08-30
320,"34,305",2021-08-31
320,"41,990",2021-09-01
339,"30,090",2021-09-02
340,"110,720",2021-09-03
337,"42,907",2021-09-06
336,"224,524",2021-09-07
350,"161,839",2021-09-08
390,"166,545",2021-09-09
400,"132,153",2021-09-10
400,"193,758",2021-09-13
392,"70,329",2021-09-14
350,"85,448",2021-09-15
350,"190,537",2021-09-16
357,"111,605",2021-09-17
340,"44,017",2021-09-20
350,"77,857",2021-09-21
350,"83,372",2021-09-22
347,"95,434",2021-09-23
337,"46,584",2021-09-24
337,"86,045",2021-09-27
335,"90,230",2021-09-28
335,"149,069",2021-09-29
338,"473,898",2021-09-30
329,"50,577",2021-10-01
335,"100,655",2021-10-04
332,"35,074",2021-10-05
329,"53,273",2021-10-06
330,"92,595",2021-10-07
329,"60,050",2021-10-08
330,"68,573",2021-10-11
328,"74,695",2021-10-12
330,"50,800",2021-10-13
328,"25,204",2021-10-14
317,"27,149",2021-10-15
315,"31,111",2021-10-18
315,"148,993",2021-10-19
315,"50,721",2021-10-20
329,"17,623",2021-10-21
334,"36,395",2021-10-22
335,"51,371",2021-10-25
335,"111,459",2021-10-26
333,"218,080",2021-10-27
333,"109,799",2021-10-28
328,"18,930",2021-10-29
329,"43,754",2021-11-01
325,"28,272",2021-11-02
328,"18,528",2021-11-03
328,"24,569",2021-11-04
327,"32,933",2021-11-08
327,"35,201",2021-11-09
325,"16,691",2021-11-10
328,"19,124",2021-11-11
328,"12,572",2021-11-12
333,"33,416",2021-11-15
333,"48,680",2021-11-16
337,"29,228",2021-11-17
338,"11,124",2021-11-18
338,"11,122",2021-11-19
336,"46,584",2021-11-22
337,"707,452",2021-11-23
337,"63,700",2021-11-24
336,"79,811",2021-11-25
335,"29,542",2021-11-29
335,"52,103",2021-11-30
333,"20,838",2021-12-01
333,"18,543",2021-12-02
335,"18,808",2021-12-03
330,"97,392",2021-12-06
330,"40,298",2021-12-07
334,"156,734",2021-12-08
333,"25,364",2021-12-09
332,"62,639",2021-12-10
335,"39,027",2021-12-13
335,"37,846",2021-12-14
335,"34,470",2021-12-15
333,"341,303",2021-12-16
334,"64,232",2021-12-17
335,"141,121",2021-12-20
335,"45,191",2021-12-21
335,"27,785",2021-12-22
335,"54,593",2021-12-23
334,"59,150",2021-12-24
335,"50,772",2021-12-27
335,"57,551",2021-12-28
335,"55,394",2021-12-30
335,"51,984",2021-12-31
330,"162,544",2022-01-03
319,"63,466",2022-01-04
314,"72,394",2022-01-05
311,"83,700",2022-01-06
320,"86,903",2022-01-07
321,"1,234,986",2022-01-10
299,"105,811",2022-01-11
305,"80,257",2022-01-12
314,"91,414",2022-01-13
312,"52,256",2022-01-14
308,"19,895",2022-01-17
303,"47,465",2022-01-18
300,"64,766",2022-01-19
290,"20,914",2022-01-20
290,"18,441",2022-01-21
300,"58,583",2022-01-24
298,"55,954",2022-01-25
305,"62,623",2022-01-26
298,"48,200",2022-01-27
310,"28,469",2022-01-28
309,"52,203",2022-01-31
309,"55,884",2022-02-01
306,"5,682",2022-02-07
306,"51,899",2022-02-08
306,"16,904",2022-02-09
310,"16,605",2022-02-10
306,"101,746",2022-02-11
300,"46,996",2022-02-14
300,"38,717",2022-02-15
300,"53,904",2022-02-16
299,"44,198",2022-02-18
300,"26,864",2022-02-21
300,"132,161",2022-02-22
295,"81,386",2022-02-23
294,"66,679",2022-02-24
294,"10,962",2022-02-25
294,"20,548",2022-02-28
289,"36,942",2022-03-01
288,"42,874",2022-03-02
287,"35,538",2022-03-03
285,"11,389",2022-03-04
286,"48,627",2022-03-07
286,"8,685",2022-03-09
285,"26,196",2022-03-10
270,"37,157",2022-03-11
268,"49,912",2022-03-14
269,"7,314",2022-03-15
275,"23,079",2022-03-16
275,"13,161",2022-03-17
285,"12,391",2022-03-18
285,"15,506",2022-03-21
287,"16,983",2022-03-22
290,"15,649",2022-03-23
291,"24,536",2022-03-24
290,"30,984",2022-03-25
285,"34,938",2022-03-28
285,"92,836",2022-03-29
291,"4,409",2022-03-30
291,"6,840",2022-03-31
291,"8,234",2022-04-01
291,"7,263",2022-04-04
300,"2,856",2022-04-05
300,"15,874",2022-04-06
295,"5,201",2022-04-07
290,"29,944",2022-04-08
287,"27,613",2022-04-11
285,"31,586",2022-04-12
279,"26,995",2022-04-13
280,"4,583",2022-04-14
280,"10,243",2022-04-15
280,"9,119",2022-04-18
280,"36,063",2022-04-19
280,"9,651",2022-04-20
280,"24,505",2022-04-21
280,"2,806",2022-04-22
280,"20,026",2022-04-25
278,"53,643",2022-04-26
279,"18,003",2022-04-27
279,"6,642",2022-04-28
275,"19,924",2022-04-29
271,"39,888",2022-05-02
274,"27,302",2022-05-03
279,"15,535",2022-05-04
279,"14,137",2022-05-05
286,"57,448",2022-05-06
275,"11,599",2022-05-09
288,"8,971",2022-05-10
280,"22,174",2022-05-11
277,"5,656",2022-05-12
279,"27,565",2022-05-13
274,"3,765",2022-05-17
272,"22,353",2022-05-18
270,"14,266",2022-05-19
270,"12,640",2022-05-20
274,"19,049",2022-05-16
270,"15,206",2022-05-23
272,"11,008",2022-05-24
272,"9,200",2022-05-25
272,"9,620",2022-05-26
272,"13,984",2022-05-27
274,"12,357",2022-05-30
272,"36,367",2022-05-31
279,"112,996",2022-06-02
270,"1,867",2022-06-03
264,"44,978",2022-06-06
267,"7,161",2022-06-07
267,"4,651",2022-06-08
267,"4,406",2022-06-09
268,"6,365",2022-06-10
267,"33,939",2022-06-13
264,"40,044",2022-06-15
265,"30,380",2022-06-16
260,"3,946",2022-06-17
265,"18,404",2022-06-20
263,"8,752",2022-06-21
264,"3,700",2022-06-22
264,"12,456",2022-06-23
264,"4,718",2022-06-24
268,"16,263",2022-06-27
268,"15,190",2022-06-28
270,"1,515",2022-06-29
270,"17,551",2022-06-30
270,"1,422",2022-07-01
272,"13,737",2022-07-04
272,"1,767",2022-07-05
272,"7,690",2022-07-06
272,"2,619",2022-07-07
272,"13,678",2022-07-08
270,"28,438",2022-07-18
270,"35,152",2022-07-19
271,"78,826",2022-07-20
275,"25,622",2022-07-21
275,"13,495",2022-07-22
275,"17,109",2022-07-25
274,"43,705",2022-07-26
273,427,2022-07-27
294,"85,390",2022-07-28
288,"1,181",2022-07-29
286,"5,366",2022-08-01
285,"21,185",2022-08-02
280,"15,993",2022-08-03
280,"107,664",2022-08-04
280,"8,561",2022-08-05
279,"2,776",2022-08-08
279,"8,671",2022-08-09
279,"19,581",2022-08-10
271,"9,675",2022-08-11
278,"1,550",2022-08-12
278,"10,393",2022-08-15
277,"28,721",2022-08-16
280,"13,980",2022-08-17
278,"11,202",2022-08-18
279,"14,100",2022-08-19
278,"41,203",2022-08-22
275,392,2022-08-23
277,"6,673",2022-08-24
286,"125,927",2022-08-25
288,"28,936",2022-08-26
288,"18,383",2022-08-29
288,"79,960",2022-08-30
286,"61,223",2022-08-31
288,"32,437",2022-09-01
295,"18,411",2022-09-02
289,"9,585",2022-09-05
289,"9,770",2022-09-06
289,"7,363",2022-09-07
290,"39,101",2022-09-08
289,"4,826",2022-09-09
288,"29,155",2022-09-12
288,"15,742",2022-09-13
288,667,2022-09-14
288,"2,850",2022-09-15
287,"10,814",2022-09-16
287,"6,225",2022-09-19
285,"155,391",2022-09-20
284,"12,812",2022-09-21
282,"6,054",2022-09-22
271,"57,743",2022-09-23
264,"12,619",2022-09-26
265,"35,853",2022-09-27
264,"10,807",2022-09-28
257,"8,266",2022-09-29
265,"3,106",2022-09-30
265,"8,157",2022-10-03
264,"15,339",2022-10-04
260,"5,048",2022-10-05
256,"3,513",2022-10-06
256,"17,517",2022-10-07
256,"7,915",2022-10-10
260,"23,624",2022-10-11
262,"3,743",2022-10-12
262,"6,792",2022-10-13
262,"7,621",2022-10-14
261,"14,339",2022-10-17
265,"22,891",2022-10-18
260,"4,251",2022-10-19
260,"11,060",2022-10-20
257,"15,635",2022-10-21
257,"10,728",2022-10-24
257,"12,775",2022-10-25
257,"2,723",2022-10-26
256,"36,366",2022-10-27
255,"11,515",2022-10-28
255,"44,625",2022-10-31
253,"13,788",2022-11-01
250,"24,613",2022-11-02
250,"50,177",2022-11-03
249,"6,503",2022-11-04
249,"11,597",2022-11-07
250,"8,396",2022-11-08
248,"20,655",2022-11-09
250,"41,063",2022-11-10
252,"39,989",2022-11-11
252,"6,763",2022-11-14
252,"6,043",2022-11-15
250,"10,871",2022-11-16
249,"13,741",2022-11-17
248,"11,978",2022-11-18
251,"48,261",2022-11-21
248,"35,369",2022-11-22
244,"8,655",2022-11-23
244,"4,673",2022-11-25
248,"7,164",2022-11-28
248,"3,532",2022-11-29
248,"13,632",2022-11-30
248,"9,668",2022-12-01
248,"12,219",2022-12-02
250,"16,643",2022-12-05
250,"35,436",2022-12-06
250,"2,759",2022-12-07
250,"21,744",2022-12-08
250,"8,566",2022-12-09
250,"4,015",2022-12-12
250,"23,142",2022-12-13
250,"7,774",2022-12-14
250,"13,225",2022-12-15
250,"12,503",2022-12-16
248,"12,947",2022-12-19
250,"3,777",2022-12-20
250,"33,054",2022-12-21
250,"14,189",2022-12-22
250,"7,023",2022-12-23
250,"10,245",2022-12-26
250,"1,673",2022-12-27
250,"21,352",2022-12-28
250,"56,569",2022-12-30
251,"46,299",2023-01-02
252,"125,764",2023-01-03
254,"16,378",2023-01-04
250,"3,783",2023-01-05
250,"19,609",2023-01-06
250,"21,702",2023-01-09
251,"51,162",2023-01-10
251,"29,930",2023-01-11
251,"18,795",2023-01-12
250,"35,688",2023-01-13
252,"58,137",2023-01-16
252,"56,539",2023-01-17
252,"59,031",2023-01-18
252,"28,495",2023-01-19
252,"8,545",2023-01-20
252,"30,271",2023-01-23
250,"33,062",2023-01-24
250,"24,234",2023-01-25
249,"16,959",2023-01-26
250,"3,086",2023-01-27
250,"19,802",2023-01-30
250,"15,131",2023-01-31
249,"32,597",2023-02-01
256,"366,018",2023-02-02
253,"94,920",2023-02-03
253,"23,823",2023-02-06
260,"460,525",2023-02-07
253,"108,814",2023-02-08
253,"44,308",2023-02-09
270,"20,349",2023-02-10
275,"14,305",2023-02-13
271,"3,916",2023-02-14
269,"5,390",2023-02-15
268,253,2023-02-16
268,"4,400",2023-02-17
268,"6,400",2023-02-20
270,"15,480",2023-02-24
269,"2,504",2023-02-27
268,"9,994",2023-02-28
264,"16,120",2023-03-01
