2nd Column,6th Column,8th Column
350,"31,129",2023-03-21
350,"9,599",2023-03-22
350,"12,911",2023-03-23
350,"18,918",2023-03-24
350,"22,715",2023-03-27
345,"15,131",2023-03-28
345,"12,108",2023-03-29
344,"4,374",2023-03-30
350,"14,167",2023-03-31
350,"26,594",2023-04-03
348,"41,989",2023-04-04
343,"8,485",2023-04-05
330,"30,433",2023-04-06
343,"70,209",2023-04-07
344,"11,950",2023-04-10
335,"17,432",2023-04-11
329,"25,089",2023-04-12
330,"26,363",2023-04-13
327,"10,148",2023-04-14
330,"22,571",2023-04-17
330,"41,324",2023-04-18
330,"34,719",2023-04-19
335,"26,563",2023-04-20
340,"23,744",2023-04-21
345,"25,169",2023-04-24
343,"20,491",2023-04-25
350,"14,905",2023-04-26
350,"10,844",2023-04-27
349,"26,620",2023-04-28
349,"15,067",2023-05-01
355,"12,534",2023-05-02
380,"22,615",2023-05-03
380,"18,423",2023-05-04
375,"43,681",2023-05-05
368,"12,207",2023-05-08
359,"5,523",2023-05-09
359,"19,701",2023-05-10
358,"18,166",2023-05-11
356,"9,691",2023-05-12
355,"23,635",2023-05-15
353,"14,828",2023-05-16
348,"5,933",2023-05-17
348,"59,511",2023-05-18
352,"19,998",2023-05-19
340,"9,430",2023-05-22
335,"8,945",2023-05-23
340,"8,605",2023-05-24
340,"1,717",2023-05-25
338,"11,467",2023-05-26
338,"8,567",2023-05-29
334,"6,868",2023-05-30
333,"29,694",2023-05-31
334,"4,111",2023-06-02
335,"16,117",2023-06-05
333,"14,392",2023-06-06
331,"13,616",2023-06-07
332,"15,845",2023-06-08
333,"18,319",2023-06-09
329,"19,415",2023-06-12
328,"32,080",2023-06-13
329,"9,066",2023-06-14
331,"12,146",2023-06-15
338,"60,360",2023-06-16
334,"86,092",2023-06-19
335,"7,281",2023-06-20
335,"28,068",2023-06-21
335,"1,454",2023-06-22
333,"3,332",2023-06-23
333,"6,262",2023-06-26
335,"4,122",2023-06-27
334,"10,413",2023-06-28
335,"15,657",2023-06-29
335,"12,203",2023-06-30
337,"15,114",2023-07-03
333,"18,115",2023-07-04
330,"3,649",2023-07-05
329,"9,180",2023-07-07
329,"91,651",2023-07-17
329,"4,912",2023-07-18
329,"18,069",2023-07-19
318,"4,878",2023-07-20
328,"1,125",2023-07-21
320,"4,281",2023-07-24
328,"7,314",2023-07-25
360,"40,603",2023-07-26
350,"22,700",2023-07-27
350,"5,044",2023-07-28
330,"4,051",2023-07-06
349,"4,242",2023-07-31
340,"7,315",2023-08-01
340,"7,694",2023-08-02
340,"4,524",2023-08-03
330,"22,006",2023-08-04
329,"16,873",2023-08-07
329,"35,011",2023-08-08
329,"9,110",2023-08-09
320,"9,434",2023-08-10
320,"8,077",2023-08-11
327,"7,784",2023-08-14
320,"4,969",2023-08-15
326,"21,030",2023-08-16
322,"7,216",2023-08-17
335,"18,546",2023-08-18
350,"16,528",2023-08-21
360,"44,835",2023-08-22
355,"34,100",2023-08-23
346,"8,343",2023-08-24
355,"7,223",2023-08-25
345,"17,926",2023-08-28
345,"10,027",2023-08-29
338,206,2023-08-30
338,"6,385",2023-08-31
340,"2,996",2023-09-01
338,"12,979",2023-09-04
338,"3,751",2023-09-05
338,"6,709",2023-09-06
340,"5,929",2023-09-07
339,"12,464",2023-09-11
340,"6,470",2023-09-12
338,"14,017",2023-09-13
338,"4,516",2023-09-14
330,"11,326",2023-09-15
329,"2,899",2023-09-18
326,"5,457",2023-09-19
328,"35,225",2023-09-20
328,942,2023-09-21
328,"35,225",2023-09-22
339,"16,107",2023-09-25
330,886,2023-09-26
339,"1,906",2023-09-27
339,"2,703",2023-09-28
333,"9,313",2023-09-29
333,"15,446",2023-10-02
325,"15,253",2023-10-03
320,"25,227",2023-10-04
317,"30,312",2023-10-05
317,"3,945",2023-10-06
317,"143,954",2023-10-09
317,"29,512",2023-10-10
318,"14,313",2023-10-11
327,"1,705",2023-10-12
325,922,2023-10-13
325,"36,631",2023-10-16
320,"4,341",2023-10-17
315,"12,620",2023-10-18
315,"3,716",2023-10-19
312,"25,607",2023-10-20
319,"12,149",2023-10-23
319,"45,985",2023-10-24
318,"6,842",2023-10-25
318,"6,645",2023-10-26
319,"3,685",2023-10-27
319,"5,264",2023-10-30
322,"8,286",2023-10-31
322,"5,539",2023-11-01
325,"6,020",2023-11-02
323,"2,780",2023-11-03
325,"9,767",2023-11-06
324,"22,515",2023-11-07
325,"23,526",2023-11-08
325,"12,225",2023-11-09
324,"15,475",2023-11-10
325,"15,111",2023-11-13
325,"15,105",2023-11-15
325,"14,373",2023-11-16
325,"16,565",2023-11-17
325,"12,779",2023-11-20
325,"9,821",2023-11-21
325,"30,079",2023-11-22
323,"9,145",2023-11-23
323,"3,889",2023-11-24
323,"3,165",2023-11-27
325,"12,096",2023-11-28
324,"6,328",2023-11-29
335,"36,444",2023-11-30
330,"6,473",2023-12-01
328,"11,935",2023-12-04
321,"2,859",2023-12-05
327,"4,553",2023-12-06
327,"4,528",2023-12-07
327,"8,441",2023-12-08
325,"1,590",2023-12-11
325,"4,864",2023-12-12
