2nd Column,6th Column,8th Column
107,"32,547",2023-07-05
107,"1,877",2023-07-07
106,"16,621",2023-07-17
107,"28,212",2023-07-18
106,"9,415",2023-07-19
105,"1,699",2023-07-20
104,"11,547",2023-07-21
104,"43,586",2023-07-24
104,"13,643",2023-07-25
104,"2,587",2023-07-26
106,"9,352",2023-07-27
107,"143,422",2023-07-28
107,"5,649",2023-07-06
107,"15,732",2023-07-31
107,"109,297",2023-08-01
107,"10,815",2023-08-02
104,"54,843",2023-08-03
107,"47,965",2023-08-04
107,"120,778",2023-08-07
107,"14,804",2023-08-08
107,"69,040",2023-08-09
107,"24,102",2023-08-10
107,"81,727",2023-08-11
107,"19,545",2023-08-14
107,"62,442",2023-08-15
107,"45,663",2023-08-16
107,"74,212",2023-08-17
107,"68,427",2023-08-18
107,"8,789",2023-08-21
106,"20,445",2023-08-22
107,"64,190",2023-08-23
106,"41,788",2023-08-24
106,"44,044",2023-08-25
105,"10,280",2023-08-28
104,"53,082",2023-08-29
106,"64,740",2023-08-30
107,"137,243",2023-08-31
107,"9,393",2023-09-01
106,"25,258",2023-09-04
106,"14,369",2023-09-05
106,"39,525",2023-09-06
106,"55,772",2023-09-07
106,"12,250",2023-09-11
107,"132,187",2023-09-12
106,"26,800",2023-09-13
106,"118,157",2023-09-14
106,"85,186",2023-09-15
106,"15,218",2023-09-18
106,"74,373",2023-09-19
106,"13,138",2023-09-20
106,"2,210",2023-09-21
106,"13,138",2023-09-22
106,"7,343",2023-09-25
107,"154,644",2023-09-26
107,"25,128",2023-09-27
107,"25,149",2023-09-28
107,"780,098",2023-09-29
107,"36,399",2023-10-02
107,"83,038",2023-10-03
107,"37,899",2023-10-04
105,"10,871",2023-10-05
105,"15,269",2023-10-06
102,"38,354",2023-10-09
102,"42,966",2023-10-10
103,"27,337",2023-10-11
106,"29,218",2023-10-12
106,"15,106",2023-10-13
107,"74,815",2023-10-16
106,"4,193",2023-10-17
105,"7,176",2023-10-18
105,"12,716",2023-10-19
105,"38,908",2023-10-20
104,"4,066",2023-10-23
104,"36,885",2023-10-24
104,"4,951",2023-10-25
104,"19,639",2023-10-26
104,850,2023-10-27
104,"18,518",2023-10-30
104,"7,380",2023-10-31
104,"6,703",2023-11-01
104,"18,498",2023-11-02
104,"5,359",2023-11-03
104,"3,975",2023-11-06
104,"16,811",2023-11-07
104,"37,015",2023-11-08
104,"22,386",2023-11-09
105,"86,322",2023-11-10
105,"60,817",2023-11-13
104,"123,001",2023-11-15
103,"11,832",2023-11-16
103,"12,850",2023-11-17
103,"52,922",2023-11-20
103,"11,779",2023-11-21
103,"23,782",2023-11-22
102,"47,879",2023-11-23
102,"11,068",2023-11-24
100,"19,847",2023-11-27
100,"19,676",2023-11-28
100,"4,883",2023-11-29
100,"9,814",2023-11-30
100,"10,372",2023-12-01
100,"36,156",2023-12-04
100,"29,579",2023-12-05
100,"19,544",2023-12-06
100,"19,483",2023-12-07
99,"28,753",2023-12-08
100,"64,315",2023-12-11
100,"7,925",2023-12-12
