2nd Column,6th Column,8th Column
918,314,2023-05-25
918,"5,692",2023-05-26
918,"1,156",2023-05-29
895,"44,894",2023-05-30
919,"31,602",2023-05-31
920,603,2023-06-02
920,"3,328",2023-06-05
920,430,2023-06-06
919,46,2023-06-07
919,"2,285",2023-06-08
901,"3,006",2023-06-09
910,"5,130",2023-06-12
919,"4,092",2023-06-13
915,"8,275",2023-06-14
909,"1,214",2023-06-15
909,"1,767",2023-06-16
910,"2,360",2023-06-19
910,"1,109",2023-06-20
910,"28,123",2023-06-21
904,"13,236",2023-06-22
914,"19,440",2023-06-23
910,"16,444",2023-06-26
905,"17,551",2023-06-27
910,"46,370",2023-06-28
906,400,2023-06-29
905,"6,146",2023-06-30
914,"22,382",2023-07-03
914,529,2023-07-04
950,"25,107",2023-07-05
960,"1,000",2023-07-07
960,"3,653",2023-07-17
955,458,2023-07-18
953,998,2023-07-19
953,19,2023-07-20
950,281,2023-07-21
948,60,2023-07-24
920,"3,829",2023-07-25
930,123,2023-07-26
926,469,2023-07-27
926,"12,042",2023-07-28
990,"3,813",2023-07-06
915,"1,909",2023-07-31
909,17,2023-08-01
910,"13,577",2023-08-02
919,"1,273",2023-08-03
911,"7,231",2023-08-04
912,50,2023-08-07
930,"2,131",2023-08-08
920,388,2023-08-09
910,"1,293",2023-08-10
910,"1,219",2023-08-11
909,"4,236",2023-08-15
909,240,2023-08-16
907,152,2023-08-17
909,"1,596",2023-08-18
910,"10,903",2023-08-21
902,"13,981",2023-08-22
900,"25,390",2023-08-23
889,"1,906",2023-08-24
886,"2,096",2023-08-25
890,158,2023-08-28
890,"1,954",2023-08-29
882,150,2023-08-30
889,324,2023-08-31
890,"1,683",2023-09-01
890,"1,333",2023-09-04
880,140,2023-09-05
880,"2,464",2023-09-06
880,581,2023-09-07
880,"214,339",2023-09-11
889,"1,503",2023-09-12
889,88,2023-09-13
860,"3,917",2023-09-14
915,"5,017",2023-09-18
893,"3,050",2023-09-19
905,510,2023-09-20
905,510,2023-09-22
915,"2,200",2023-09-25
915,122,2023-09-26
895,50,2023-09-27
910,"1,097",2023-09-28
910,151,2023-09-29
900,"2,227",2023-10-02
880,"2,310",2023-10-03
899,5,2023-10-04
890,311,2023-10-05
890,723,2023-10-06
880,400,2023-10-09
890,195,2023-10-10
885,750,2023-10-11
881,306,2023-10-12
875,35,2023-10-13
889,1,2023-10-16
884,64,2023-10-17
884,"1,057",2023-10-18
884,3,2023-10-19
884,381,2023-10-23
884,716,2023-10-24
884,"1,198",2023-10-25
884,23,2023-10-26
884,505,2023-10-27
884,165,2023-10-30
884,331,2023-10-31
884,"2,451",2023-11-01
884,"3,018",2023-11-02
882,534,2023-11-03
880,"2,144",2023-11-06
882,"2,919",2023-11-07
847,20,2023-11-08
880,514,2023-11-09
865,"1,119",2023-11-10
859,"2,011",2023-11-13
859,"3,625",2023-11-15
860,"1,592",2023-11-16
860,2,2023-11-17
860,270,2023-11-20
850,520,2023-11-21
832,"5,106",2023-11-22
850,"1,250",2023-11-23
850,"1,910",2023-11-24
855,555,2023-11-27
860,1,2023-11-28
854,"1,607",2023-11-29
855,770,2023-11-30
830,"11,215",2023-12-01
855,"4,399",2023-12-04
835,"4,770",2023-12-05
800,"6,785",2023-12-06
808,"47,335",2023-12-07
820,540,2023-12-08
811,"5,526",2023-12-11
845,"13,801",2023-12-12
