2nd Column,6th Column,8th Column
"5,595","1,646",2023-03-31
"5,200","60,000",2023-03-31
"5,590",318,2023-04-03
"5,610","1,006",2023-04-04
"5,610","3,737",2023-04-05
"5,600","1,200",2023-04-06
"5,605","1,356",2023-04-07
"5,605","1,430",2023-04-10
"5,600","1,000",2023-04-11
"5,600",980,2023-04-12
"4,800","80,667",2023-04-12
"5,500",32,2023-04-13
"5,600","3,435",2023-04-14
"5,600","67,860",2023-04-14
"5,670","7,268",2023-04-17
"5,650","1,538",2023-04-18
"5,580",575,2023-04-19
"5,580","1,022",2023-04-20
"5,580","5,551",2023-04-21
"5,600","176,803",2023-04-21
"5,590","5,764",2023-04-24
"5,585","5,130",2023-04-25
"5,600","13,486",2023-04-26
"5,300","6,385",2023-04-27
"5,600","42,902",2023-04-28
"5,600","4,301",2023-05-01
"5,800","15,463",2023-05-02
"5,500","62,000",2023-05-02
"5,850","11,263",2023-05-03
"5,850","10,670",2023-05-04
"5,800",224,2023-05-05
"5,600",36,2023-05-08
"5,300","188,680",2023-05-08
"5,600","24,825",2023-05-09
"5,550",948,2023-05-10
"5,510","1,120",2023-05-11
"5,490",195,2023-05-12
"5,515",61,2023-05-15
"5,450","1,602",2023-05-16
"5,440",120,2023-05-17
"5,450","110,000",2023-05-17
"5,435",223,2023-05-18
"5,500","2,387",2023-05-19
"5,655","7,955",2023-05-22
"5,735","4,935",2023-05-23
"5,610","4,365",2023-05-24
"5,560",176,2023-05-25
"5,550",798,2023-05-26
"5,450","258,417",2023-05-26
"5,600","5,418",2023-05-29
"5,540",430,2023-05-30
"5,500",79,2023-05-31
"5,550","3,985",2023-06-02
"5,500",73,2023-06-05
"5,450",22,2023-06-06
"5,450",227,2023-06-07
"5,490","2,933",2023-06-08
"5,480","1,112",2023-06-09
"5,480","1,093",2023-06-12
"5,450","1,105",2023-06-13
"5,445",90,2023-06-14
"5,550","10,881",2023-06-15
"5,500",168,2023-06-16
"5,490",104,2023-06-19
"5,490",171,2023-06-20
"5,450",56,2023-06-21
"5,450",201,2023-06-22
"5,540","12,113",2023-06-23
"5,800","12,513",2023-06-26
"5,600","7,846",2023-06-27
"5,625","577,975",2023-06-27
"5,550",371,2023-06-28
"5,795","13,461",2023-06-29
"5,450","220,000",2023-06-29
"5,700","9,223",2023-06-30
"5,550",347,2023-07-03
"5,550",68,2023-07-04
"5,540",171,2023-07-05
"5,540",56,2023-07-07
"5,540",43,2023-07-17
"5,530","10,320",2023-07-18
"5,450","71,000",2023-07-18
"5,500",41,2023-07-19
"5,530","10,242",2023-07-20
"5,530","14,018",2023-07-21
"5,530",82,2023-07-24
"5,550",238,2023-07-25
"5,690","9,102",2023-07-26
"5,690",87,2023-07-27
"5,695","4,431",2023-07-28
"5,540",22,2023-07-06
"5,695",975,2023-07-31
"5,695",137,2023-08-01
"5,690","87,874",2023-08-01
"5,685",2,2023-08-02
"5,685","13,700",2023-08-03
"5,685",2,2023-08-04
"5,685",279,2023-08-07
"5,690",79,2023-08-08
"5,510",334,2023-08-09
"5,510","1,502",2023-08-10
"5,510",140,2023-08-11
"5,550","4,068",2023-08-14
"5,500","9,407",2023-08-15
"5,985","41,772",2023-08-15
"5,450",10,2023-08-16
"5,450",2,2023-08-17
"5,450","73,400",2023-08-17
"5,400",206,2023-08-18
"5,400",82,2023-08-21
"5,490","186,300",2023-08-21
"5,390","10,403",2023-08-22
"5,395","12,162",2023-08-23
"6,060","88,401",2023-08-23
"5,595",232,2023-08-24
"5,690",150,2023-08-25
"5,400",466,2023-08-28
"5,165","51,594",2023-08-28
"5,595",776,2023-08-29
"5,400",124,2023-08-30
"5,595",965,2023-08-31
"5,200","1,819",2023-09-01
"5,215","94,928",2023-09-01
"5,400","1,891",2023-09-04
"5,350","46,730",2023-09-04
"5,595","2,781",2023-09-05
"5,680","1,586",2023-09-06
"5,620","22,039",2023-09-07
"5,680","9,136",2023-09-11
"5,845","3,717",2023-09-12
"5,900","3,920",2023-09-13
"5,900","6,088",2023-09-14
"5,995","5,891",2023-09-15
"6,050","26,081",2023-09-18
"5,785","17,203",2023-09-19
"5,760","7,475",2023-09-20
"5,765","3,968",2023-09-21
"5,760","7,475",2023-09-22
"5,775","2,984",2023-09-25
"5,775","9,852",2023-09-26
"5,800","10,991",2023-09-27
"5,795","15,579",2023-09-28
"5,790","3,846",2023-09-29
"5,765",38,2023-10-02
"5,785","10,315",2023-10-03
"5,700",63,2023-10-04
"5,700",92,2023-10-05
"5,700",65,2023-10-06
"5,700",118,2023-10-09
"6,000","93,860",2023-10-09
"5,650",45,2023-10-10
"5,650",196,2023-10-11
"5,700","130,710",2023-10-11
"5,650",204,2023-10-12
"5,650",126,2023-10-16
"5,790","17,409",2023-10-17
"5,715","87,490",2023-10-17
"5,765","2,372",2023-10-18
"5,765","18,418",2023-10-19
"5,775","17,020",2023-10-20
"5,760",247,2023-10-23
"5,795","18,443",2023-10-24
"5,790","12,179",2023-10-25
"6,150","3,128",2023-10-26
"5,800","170,710",2023-10-26
"6,200","3,922",2023-10-27
"6,260","88,403",2023-10-27
"6,200","1,679",2023-10-30
"6,400","2,615",2023-10-31
"6,400",61,2023-11-01
"6,400",217,2023-11-02
"6,400","133,662",2023-11-02
"6,400",212,2023-11-03
"6,400",281,2023-11-06
"6,440",413,2023-11-07
"6,400",518,2023-11-08
"6,040","66,895",2023-11-08
"6,500",602,2023-11-09
"6,500","1,062",2023-11-10
"6,510",159,2023-11-13
"6,510",214,2023-11-15
"6,510",42,2023-11-16
"6,510",276,2023-11-17
"6,510",309,2023-11-20
"6,080","69,682",2023-11-20
"6,510",3,2023-11-21
"6,500",225,2023-11-22
"6,500","2,246",2023-11-23
"6,510","1,307",2023-11-24
"6,510",259,2023-11-27
"6,500",382,2023-11-28
"6,400","48,135",2023-11-29
"7,000","5,027",2023-11-30
"6,700",88,2023-12-01
"6,645","130,599",2023-12-01
"6,850",21,2023-12-04
"6,700",97,2023-12-05
"6,650",24,2023-12-06
"6,650",613,2023-12-07
"6,600","37,880",2023-12-07
"6,650",880,2023-12-08
"6,640","1,214",2023-12-11
"6,640",91,2023-12-12
