2nd Column,6th Column,8th Column
101,"17,979",2023-04-21
102,"28,341",2023-04-24
115,"180,268",2023-04-25
119,"76,639",2023-04-26
120,"129,363",2023-04-27
119,"73,601",2023-04-28
115,"26,318",2023-05-01
120,"26,722",2023-05-02
119,"11,641",2023-05-03
114,"16,250",2023-05-04
113,"82,954",2023-05-05
110,"1,292",2023-05-08
110,"1,326,670",2023-05-09
108,"19,316",2023-05-10
105,"24,810",2023-05-11
105,"15,867",2023-05-12
105,"3,741",2023-05-15
105,"17,809",2023-05-16
105,"36,439",2023-05-17
105,"19,248",2023-05-18
104,"18,185",2023-05-19
103,"39,297",2023-05-22
110,"80,622",2023-05-23
110,"15,264",2023-05-24
111,"44,454",2023-05-25
112,"41,216",2023-05-26
112,"31,174",2023-05-29
110,"14,478",2023-05-30
110,"13,287",2023-05-31
112,"4,405",2023-06-02
112,"16,881",2023-06-05
112,"4,738",2023-06-06
112,"6,925",2023-06-07
111,"2,292",2023-06-08
109,"3,405",2023-06-09
108,"9,375",2023-06-12
108,"53,114",2023-06-13
110,"66,796",2023-06-14
111,"3,253",2023-06-15
112,"57,837",2023-06-16
112,"25,972",2023-06-19
115,"2,600,480",2023-06-20
116,"109,564",2023-06-21
132,"55,787",2023-06-22
139,"108,789",2023-06-23
138,"64,953",2023-06-26
138,"95,334",2023-06-27
135,"80,108",2023-06-28
136,"28,060",2023-06-29
135,"54,692",2023-06-30
134,"3,963",2023-07-03
134,"33,155",2023-07-04
133,"65,301",2023-07-05
134,"13,325",2023-07-07
134,"18,003",2023-07-17
134,"74,804",2023-07-18
130,"17,983",2023-07-19
130,"7,081",2023-07-20
130,"10,415",2023-07-21
130,"130,066",2023-07-24
130,"6,112",2023-07-25
130,"10,103",2023-07-26
130,"4,532",2023-07-27
129,"164,493",2023-07-28
134,"23,561",2023-07-06
130,"24,168",2023-07-31
129,"12,724",2023-08-01
129,"25,005",2023-08-02
129,"6,066",2023-08-03
129,"3,938",2023-08-04
128,"26,503",2023-08-07
129,"22,682",2023-08-08
129,"4,768",2023-08-09
129,"10,997",2023-08-10
129,"35,350",2023-08-11
124,"24,756",2023-08-14
123,"12,379",2023-08-15
129,"37,182",2023-08-16
129,"3,736",2023-08-17
128,"4,212",2023-08-18
129,"17,139",2023-08-21
125,"7,111",2023-08-22
125,"13,134",2023-08-23
125,"4,982",2023-08-24
125,"13,626",2023-08-25
125,"11,258",2023-08-28
128,"6,788",2023-08-29
126,"15,300",2023-08-30
126,"12,149",2023-08-31
125,"16,660",2023-09-01
126,"23,076",2023-09-04
126,"30,757",2023-09-05
126,"12,363",2023-09-06
125,"990,190",2023-09-07
125,"26,987",2023-09-11
124,"2,041",2023-09-12
124,"7,807",2023-09-13
123,"157,751",2023-09-14
115,"10,906",2023-09-15
115,"3,486",2023-09-18
115,"3,093",2023-09-19
115,"12,167",2023-09-20
114,"7,575",2023-09-21
115,"12,167",2023-09-22
113,"108,660",2023-09-25
113,"2,800",2023-09-26
113,"12,916",2023-09-27
112,"15,380",2023-09-28
112,"26,470",2023-09-29
110,"23,368",2023-10-02
110,"68,910",2023-10-03
108,"1,144",2023-10-04
108,"36,854",2023-10-05
108,"13,304",2023-10-06
106,"88,851",2023-10-09
109,"19,120",2023-10-10
111,"20,404",2023-10-11
111,"8,845",2023-10-12
111,"5,019",2023-10-13
111,"16,239",2023-10-16
110,"20,970",2023-10-17
110,"49,360",2023-10-18
110,"15,971",2023-10-19
109,"29,115",2023-10-20
110,"28,162",2023-10-23
110,"5,230",2023-10-24
110,"7,848",2023-10-25
110,"4,989",2023-10-26
110,"9,277",2023-10-27
110,"11,139",2023-10-30
110,"50,975",2023-10-31
109,"9,694",2023-11-01
111,"17,108",2023-11-02
111,"4,164",2023-11-03
111,"12,972",2023-11-06
111,"3,907",2023-11-07
118,"4,291",2023-11-08
115,"10,800",2023-11-09
114,"16,618",2023-11-10
114,"6,982",2023-11-13
112,"28,090",2023-11-15
114,"9,346",2023-11-16
114,"8,864",2023-11-17
114,"17,214",2023-11-20
114,"5,923",2023-11-21
114,"4,574",2023-11-22
114,"4,406",2023-11-23
113,"9,352",2023-11-24
113,"10,253",2023-11-27
112,"18,363",2023-11-28
112,"9,518",2023-11-29
110,"2,692",2023-11-30
113,"16,974",2023-12-01
112,"10,729",2023-12-04
112,"9,096",2023-12-05
111,"19,070",2023-12-06
110,"17,470",2023-12-07
109,"21,026",2023-12-08
109,"8,082",2023-12-11
109,"35,613",2023-12-12
