2nd Column,6th Column,8th Column
"1,260",18,2021-01-14
"1,255",447,2021-01-15
"1,399",814,2021-01-18
"1,500","5,630",2021-01-19
"1,570","3,153",2021-01-20
"1,499",42,2021-01-21
"1,350",3,2021-01-22
"1,400",188,2021-01-25
"1,390",4,2021-01-26
"1,499","3,566",2021-01-27
"1,499",235,2021-01-28
"1,640","25,739",2021-01-29
"1,580","1,028",2021-02-01
"1,580",25,2021-02-02
"1,800","14,286",2021-02-03
"1,780",23,2021-02-04
"1,780","2,214",2021-02-05
"1,778",292,2021-02-08
"1,777","2,610",2021-02-09
"1,773","8,168",2021-02-10
"1,700",107,2021-02-15
"1,700",15,2021-02-16
"1,690",162,2021-02-17
"1,690",85,2021-02-18
"1,650",129,2021-02-19
"1,650",468,2021-02-22
"1,690","1,333",2021-02-24
"1,689",644,2021-02-25
"1,501",149,2021-02-26
"1,600",753,2021-03-01
"1,600",289,2021-03-02
"1,600",502,2021-03-03
"1,510",151,2021-03-04
"1,599","1,862",2021-03-05
"1,599",462,2021-03-09
"1,512",298,2021-03-10
"1,520","1,058",2021-03-11
"1,590",553,2021-03-12
"1,688","1,155",2021-03-15
"1,700","1,368",2021-03-16
"1,690","1,044",2021-03-17
"1,560",410,2021-03-18
"1,520","2,664",2021-03-19
"1,540",375,2021-03-22
"1,465",268,2021-03-23
"1,470",864,2021-03-24
"1,450",547,2021-03-25
"1,630","15,932",2021-03-26
"1,762","4,604",2021-03-29
"1,799","1,221",2021-03-30
"1,780","1,440",2021-03-31
"1,980","3,711",2021-04-01
"2,000","4,063",2021-04-02
"1,999","1,000",2021-04-05
"1,990",252,2021-04-06
"1,720","3,402",2021-04-07
"1,720","3,402",2021-04-07
"1,800","1,723",2021-04-08
"1,845",200,2021-04-09
"1,844",21,2021-04-12
"1,799",522,2021-04-14
"1,799",31,2021-04-15
"1,780",634,2021-04-16
"1,620","2,322",2021-04-19
"1,621",215,2021-04-20
"1,699",164,2021-04-21
"1,650","4,381",2021-04-22
"1,689",3,2021-04-23
"1,650",242,2021-04-26
"1,850","2,080",2021-04-27
"1,829",37,2021-04-28
"1,999","10,929",2021-04-29
"2,100","12,292",2021-04-30
"2,000","25,894",2021-05-03
"2,250","24,889",2021-05-04
"2,000",208,2021-05-05
"2,000",200,2021-05-06
"2,000",179,2021-05-07
"2,000",671,2021-05-10
"2,100","6,751",2021-05-11
"2,000",514,2021-05-12
"2,000",497,2021-05-13
"2,000",934,2021-05-14
"2,100","1,400",2021-05-17
"2,100","1,534",2021-05-18
"2,050",607,2021-05-19
"2,050","1,648",2021-05-20
"2,050",898,2021-05-21
"2,050",10,2021-05-24
"2,050",292,2021-05-25
"2,050",699,2021-05-27
"2,050",408,2021-05-28
"2,050",55,2021-05-31
"2,050",695,2021-06-02
"2,049",347,2021-06-03
"2,050","1,298",2021-06-04
"2,050","3,129",2021-06-07
"2,100","3,316",2021-06-08
"2,000",186,2021-06-10
"2,000","1,130",2021-06-11
"2,000","1,743",2021-06-14
"1,997",807,2021-06-15
"1,999",191,2021-06-16
"1,999",925,2021-06-17
"1,999",740,2021-06-18
"1,999",205,2021-06-21
"1,999",985,2021-06-22
"1,999",480,2021-06-23
"1,999",566,2021-06-24
"2,000",997,2021-06-28
"2,200","6,687",2021-06-29
"2,100",498,2021-06-30
"2,100","2,196",2021-07-01
"2,100",143,2021-07-02
"2,100",500,2021-07-05
"2,000",870,2021-07-06
"2,250","21,657",2021-07-07
"2,200","8,798",2021-07-08
"2,200",320,2021-07-09
"2,200",546,2021-07-19
"2,200",696,2021-07-20
"2,200",1,2021-07-21
"2,200",253,2021-07-22
"2,200",669,2021-07-23
"2,200",429,2021-07-24
"2,298","12,075",2021-07-26
"2,200","6,736",2021-07-27
"2,200",699,2021-07-28
"2,200",697,2021-07-29
"2,299","8,222",2021-07-30
"2,500","18,209",2021-08-02
"2,500",100,2021-08-03
"2,500",971,2021-08-04
"2,500","10,347",2021-08-05
"2,875","3,010",2021-08-06
"3,290","9,334",2021-08-09
"3,350","3,299",2021-08-10
"3,000",988,2021-08-11
"3,098","6,046",2021-08-12
"3,098","12,835",2021-08-13
"3,330",112,2021-08-16
"3,700","17,743",2021-08-17
"3,450","2,906",2021-08-18
"3,450",471,2021-08-19
"3,450",769,2021-08-20
"3,450",449,2021-08-23
"3,450","1,229",2021-08-24
"3,800","8,515",2021-08-25
"4,070","6,531",2021-08-26
"4,680",438,2021-08-27
"5,000","1,756",2021-08-30
"5,000","10,764",2021-08-31
"5,230","3,548",2021-09-01
"5,900","17,665",2021-09-02
"6,415","9,102",2021-09-03
"7,370","4,651",2021-09-06
"8,300","21,242",2021-09-07
"9,400","7,230",2021-09-08
"8,900","2,428",2021-09-09
"8,500","4,986",2021-09-10
"8,000","3,030",2021-09-13
"6,005",344,2021-09-14
"5,900",269,2021-09-15
"4,950",394,2021-09-16
"4,005","3,663",2021-09-17
"3,850",496,2021-09-20
"3,900","1,166",2021-09-21
"4,200","4,676",2021-09-22
"4,250",977,2021-09-23
"4,248",334,2021-09-24
"4,249",789,2021-09-27
"4,249","10,009",2021-09-28
"4,240",716,2021-09-29
"4,000","1,072",2021-09-30
"3,890",323,2021-10-01
"3,985","2,218",2021-10-04
"3,949",903,2021-10-05
"3,983",372,2021-10-06
"3,807","1,105",2021-10-07
"3,400",152,2021-10-08
"3,400",200,2021-10-11
"3,300",534,2021-10-12
"3,519",911,2021-10-13
"3,499","3,107",2021-10-14
"3,800","3,567",2021-10-18
"3,800","1,374",2021-10-19
"3,765",274,2021-10-20
"3,795",835,2021-10-21
"3,798",23,2021-10-22
"3,748","1,218",2021-10-25
"3,650",147,2021-10-26
"3,746","1,367",2021-10-27
"3,690","1,266",2021-10-28
"3,580",5,2021-10-29
"3,495","1,032",2021-11-01
"3,240","1,169",2021-11-02
"3,240","1,042",2021-11-03
"3,001",553,2021-11-08
"3,000",161,2021-11-09
"3,270","1,045",2021-11-10
"3,000","11,145",2021-11-11
"2,950",798,2021-11-12
"2,890","1,144",2021-11-16
"2,890",468,2021-11-17
"2,890",398,2021-11-18
"2,800",894,2021-11-19
"3,000","1,334",2021-11-22
"3,000",163,2021-11-23
"3,000",384,2021-11-24
"2,800",47,2021-11-25
"2,950","1,223",2021-11-29
"2,998",913,2021-11-30
"3,000","1,503",2021-12-01
"3,000",833,2021-12-02
"2,800","1,540",2021-12-03
"3,000","30,530",2021-12-06
"3,277","10,743",2021-12-07
"3,277","1,495",2021-12-08
"3,231",823,2021-12-09
"3,450",646,2021-12-10
"3,100",599,2021-12-13
"3,447",570,2021-12-14
"3,300",942,2021-12-15
"3,299",188,2021-12-16
"3,300",815,2021-12-17
"3,299","1,860",2021-12-20
"3,300",389,2021-12-21
"3,298",16,2021-12-22
"3,000",515,2021-12-23
"3,300","18,848",2021-12-24
"3,500","28,701",2021-12-27
"4,000","2,024",2021-12-28
"3,780",82,2021-12-30
"4,000","26,431",2021-12-31
"3,888","1,079",2022-01-03
"3,900",526,2022-01-04
"3,300",604,2022-01-05
"3,795","100,764",2022-01-06
"3,800","2,991",2022-01-07
"3,310","1,580",2022-01-10
"3,500",742,2022-01-11
"3,490","1,308",2022-01-12
"3,681","2,105",2022-01-13
"3,780",908,2022-01-14
"3,800","2,071",2022-01-17
"3,788",282,2022-01-18
"3,800","10,233",2022-01-19
"3,900","10,492",2022-01-20
"4,401","5,931",2022-01-21
"4,200",388,2022-01-24
"4,200",204,2022-01-25
"4,000",309,2022-01-26
"4,000",437,2022-01-27
"4,199","2,088",2022-01-28
"3,700",199,2022-01-31
"4,000",10,2022-02-01
"4,000",682,2022-02-07
"3,999",620,2022-02-08
"4,200",622,2022-02-09
"4,000",381,2022-02-10
"4,000",457,2022-02-11
"4,100",770,2022-02-14
"4,000",335,2022-02-15
"4,150","1,318",2022-02-16
"4,180","1,447",2022-02-18
"4,200","2,458",2022-02-21
"4,500","3,644",2022-02-22
"4,200",923,2022-02-23
"4,200","1,567",2022-02-24
"4,200","1,645",2022-02-25
"4,200","1,721",2022-02-28
"4,000","1,476",2022-03-01
"4,200","2,955",2022-03-02
"4,200",909,2022-03-03
"4,350","11,683",2022-03-04
"4,350",906,2022-03-07
"4,350","2,903",2022-03-09
"4,200",407,2022-03-10
"4,195",393,2022-03-14
"4,149",28,2022-03-15
"4,100",447,2022-03-16
"4,100",669,2022-03-17
"4,000",49,2022-03-18
"4,199","2,376",2022-03-21
"4,350","1,331",2022-03-22
"4,350","1,514",2022-03-23
"4,300",217,2022-03-24
"4,300",10,2022-03-25
"4,349","1,833",2022-03-28
"4,350",218,2022-03-29
"4,300",646,2022-03-30
"4,304",80,2022-03-31
"4,340",412,2022-04-01
"4,340",480,2022-04-04
"4,200",989,2022-04-05
"4,200","3,757",2022-04-06
"4,348","3,082",2022-04-07
"4,250",174,2022-04-08
"4,249",738,2022-04-11
"4,350","2,979",2022-04-12
"4,250",164,2022-04-13
"4,349","3,205",2022-04-14
"4,350","1,604",2022-04-15
"4,200","1,669",2022-04-18
"4,299","1,887",2022-04-19
"4,270","1,937",2022-04-20
"4,279",649,2022-04-21
"4,200",298,2022-04-22
"4,299","3,042",2022-04-25
"4,275","1,124",2022-04-26
"4,100",10,2022-04-27
"4,500","5,292",2022-04-28
"4,200",629,2022-04-29
"4,020",596,2022-05-02
"4,020",298,2022-05-03
"4,350","3,796",2022-05-04
"4,350","3,807",2022-05-05
"4,199",609,2022-05-06
"4,198",259,2022-05-09
"4,000",796,2022-05-10
"3,810",386,2022-05-11
"3,812",159,2022-05-12
"3,800",77,2022-05-13
"3,430",656,2022-05-17
"3,699",956,2022-05-18
"3,900",353,2022-05-19
"3,800",336,2022-05-16
"3,790",1,2022-05-23
"3,500",299,2022-05-24
"3,500",765,2022-05-25
"3,500","4,988",2022-05-26
"3,800","5,567",2022-05-27
"3,350",305,2022-05-30
"3,650","2,917",2022-05-31
"3,700",789,2022-06-02
"3,800","3,714",2022-06-03
"4,000","3,420",2022-06-06
"3,998","1,297",2022-06-07
"3,600",68,2022-06-08
"3,580","1,145",2022-06-09
"3,500",861,2022-06-10
"3,489",366,2022-06-13
"3,796","2,204",2022-06-15
"3,790",774,2022-06-16
"3,451",595,2022-06-17
"3,700","2,525",2022-06-20
"3,400",746,2022-06-21
"3,315",253,2022-06-22
"3,495",959,2022-06-23
"3,400","1,197",2022-06-24
"3,496",274,2022-06-27
"3,350",603,2022-06-28
"3,440","1,403",2022-06-30
"3,479",50,2022-07-01
"3,600","1,708",2022-07-04
"3,500","1,360",2022-07-05
"3,500","11,240",2022-07-06
"3,300","5,103",2022-07-07
"3,299",104,2022-07-08
"3,599","3,252",2022-07-18
"3,500",427,2022-07-19
"3,499","6,519",2022-07-20
"3,500","2,304",2022-07-21
"3,648","10,405",2022-07-22
"3,190","1,659",2022-07-25
"3,200","1,259",2022-07-26
"3,276",800,2022-07-27
"3,250","1,634",2022-07-28
"3,250","1,715",2022-07-29
"3,230","1,376",2022-08-01
"3,235","1,398",2022-08-02
"3,230",447,2022-08-03
"3,230","8,789",2022-08-04
"3,237","4,001",2022-08-05
"3,450","7,632",2022-08-08
"3,450","2,453",2022-08-09
"3,400",241,2022-08-10
"3,380","2,139",2022-08-11
"3,395","4,311",2022-08-12
"3,449","9,260",2022-08-15
"3,580","8,224",2022-08-16
"3,905","6,158",2022-08-17
"4,070","10,776",2022-08-18
"3,960","1,277",2022-08-19
"4,000","10,132",2022-08-22
"4,000","6,613",2022-08-23
"3,740",745,2022-08-24
"3,780",149,2022-08-25
"4,000","5,683",2022-08-26
"3,800",363,2022-08-29
"3,675",447,2022-08-30
"3,700","1,471",2022-08-31
"3,700",298,2022-09-01
"3,600",298,2022-09-02
"3,600",161,2022-09-05
"3,550",7,2022-09-06
"3,550","7,210",2022-09-07
"3,200",705,2022-09-08
"3,155","7,496",2022-09-09
"3,200",892,2022-09-12
"3,450",333,2022-09-13
"3,490",126,2022-09-14
"3,900","17,476",2022-09-15
"4,000","8,822",2022-09-16
"3,999",541,2022-09-19
"4,000","1,400",2022-09-20
"4,100","4,850",2022-09-21
"4,150",408,2022-09-23
"4,000",600,2022-09-26
"3,800",619,2022-09-27
"3,787",649,2022-09-28
"3,900","1,896",2022-09-29
"4,000",778,2022-09-30
"3,839","1,045",2022-10-03
"3,900","3,907",2022-10-04
"4,000",309,2022-10-05
"4,000",151,2022-10-06
"4,000","3,131",2022-10-07
"3,800",447,2022-10-10
"4,099","2,939",2022-10-11
"4,100",10,2022-10-12
"4,050",300,2022-10-13
"4,050",537,2022-10-17
"3,950",10,2022-10-19
"3,600",453,2022-10-20
"3,948",683,2022-10-21
"4,012","3,235",2022-10-24
"4,500","3,482",2022-10-25
"4,300",222,2022-10-26
"4,300",464,2022-10-27
"4,298","1,943",2022-10-28
"4,600","4,625",2022-10-31
"4,600",458,2022-11-01
"4,498",147,2022-11-02
"4,497",346,2022-11-03
"4,488",10,2022-11-04
"4,249",351,2022-11-07
"3,890",149,2022-11-08
"4,291","1,656",2022-11-09
"4,285",10,2022-11-10
"4,248",479,2022-11-11
"4,200",395,2022-11-14
"4,190",279,2022-11-15
"4,190",59,2022-11-16
"4,190",20,2022-11-17
"3,924",596,2022-11-18
"3,900",347,2022-11-21
"3,650",892,2022-11-22
"3,589",661,2022-11-23
"3,511",153,2022-11-25
"3,696",315,2022-11-28
"3,800","1,341",2022-11-29
"3,898","1,110",2022-11-30
"3,900",500,2022-12-01
"4,170","2,756",2022-12-02
"4,289","4,080",2022-12-05
"4,800","2,517",2022-12-06
"4,800",20,2022-12-07
"4,680",311,2022-12-08
"4,200",824,2022-12-09
"4,600",27,2022-12-12
"4,588","2,496",2022-12-13
"4,350",18,2022-12-14
"4,340",14,2022-12-15
"4,350",165,2022-12-16
"4,300",246,2022-12-19
"4,299",388,2022-12-20
"4,299",5,2022-12-21
"4,298",352,2022-12-22
"4,250",90,2022-12-23
"4,248",179,2022-12-26
"4,150",112,2022-12-27
"4,111",185,2022-12-28
"4,350","3,177",2022-12-30
"4,150",9,2023-01-02
"4,300",17,2023-01-04
"4,300",20,2023-01-05
"4,000",348,2023-01-06
"3,932",449,2023-01-09
"3,920",298,2023-01-10
"3,806","1,098",2023-01-11
"3,802",742,2023-01-12
"3,802",431,2023-01-13
"3,949",18,2023-01-16
"3,924",667,2023-01-17
"3,900",97,2023-01-18
"3,900",68,2023-01-19
"3,800",496,2023-01-20
"3,900",449,2023-01-23
"3,703","1,044",2023-01-24
"3,799",588,2023-01-25
"3,799",542,2023-01-26
"3,800",458,2023-01-27
"3,750",475,2023-01-30
"3,800",55,2023-01-31
"3,705",548,2023-02-01
"4,100","5,848",2023-02-02
"3,900",298,2023-02-03
"3,900",70,2023-02-06
"3,710","4,428",2023-02-07
"3,880",151,2023-02-08
"3,700",346,2023-02-13
"3,699","1,097",2023-02-14
"3,655","2,266",2023-02-15
"3,610",349,2023-02-16
"3,600",990,2023-02-17
"3,600",728,2023-02-20
"3,598",638,2023-02-24
"3,430",417,2023-02-27
"3,500",437,2023-02-28
"3,500",479,2023-03-01
"3,500","1,200",2023-03-02
"3,450",764,2023-03-03
"3,590","2,096",2023-03-06
"3,510","1,351",2023-03-07
"3,488",220,2023-03-09
"3,479",661,2023-03-10
"3,401",924,2023-03-13
"3,397",246,2023-03-14
"3,488","1,399",2023-03-15
"3,350",307,2023-03-16
"3,480","1,341",2023-03-17
"3,500",535,2023-03-20
"3,537",451,2023-03-21
"3,310",338,2023-03-22
"3,311","1,523",2023-03-23
"3,500",648,2023-03-27
"3,400",111,2023-03-28
"3,272",537,2023-03-29
"3,300",430,2023-03-30
"3,250",657,2023-03-31
"3,250","1,168",2023-04-03
"3,280",10,2023-04-04
"3,274",436,2023-04-05
"3,274",304,2023-04-06
"3,199","1,195",2023-04-07
"3,100",747,2023-04-10
"3,190","1,108",2023-04-11
"3,000","1,826",2023-04-12
"2,985",983,2023-04-13
"3,170",886,2023-04-14
"3,280","5,043",2023-04-17
"3,200",896,2023-04-18
"3,200",744,2023-04-19
"3,200",453,2023-04-20
"3,155",232,2023-04-21
"3,270",299,2023-04-24
"3,150",847,2023-04-25
"3,269",618,2023-04-26
"3,270",299,2023-04-27
"3,269",450,2023-04-28
"3,120",447,2023-05-01
"3,190",307,2023-05-02
"3,190",110,2023-05-03
"3,200",343,2023-05-04
"3,140","2,276",2023-05-05
"3,200",110,2023-05-08
"3,080",370,2023-05-09
"3,057",519,2023-05-10
"3,155",635,2023-05-11
"3,190",299,2023-05-12
"3,050",149,2023-05-15
"3,027",477,2023-05-16
"3,145",18,2023-05-17
"3,011",753,2023-05-18
"3,005","1,274",2023-05-19
"3,000",133,2023-05-22
"2,700",149,2023-05-23
"3,085",81,2023-05-24
"3,000","1,282",2023-05-25
"2,801",20,2023-05-26
"3,079",22,2023-05-29
"2,950",715,2023-05-30
"3,050",38,2023-05-31
"3,000",197,2023-06-02
"3,000",834,2023-06-05
"3,099",1,2023-06-06
"3,000",240,2023-06-08
"3,088",16,2023-06-09
"2,951",100,2023-06-13
"3,000",58,2023-06-14
"3,070",722,2023-06-15
"2,900",961,2023-06-19
"3,000",44,2023-06-20
"3,055",301,2023-06-21
"3,064",1,2023-06-22
"3,070","1,515",2023-06-23
"3,000","1,372",2023-06-28
"2,803",299,2023-06-29
"2,755",299,2023-06-30
"3,040",308,2023-07-03
"3,300","1,447",2023-07-05
"3,400",420,2023-07-07
"3,305",397,2023-07-17
"3,380",50,2023-07-18
"3,442","1,840",2023-07-19
"3,419",589,2023-07-21
"3,419",30,2023-07-24
"3,380",26,2023-07-25
"3,400",196,2023-07-26
"3,200",85,2023-07-27
"3,110",5,2023-07-28
"3,443",908,2023-07-06
"3,393",250,2023-07-31
"3,119",149,2023-08-01
"3,110",149,2023-08-02
"3,200",314,2023-08-03
"2,990",8,2023-08-04
"3,000",733,2023-08-07
"3,243",445,2023-08-09
"3,240",789,2023-08-14
"3,001",5,2023-08-15
"3,000",400,2023-08-16
"3,198",600,2023-08-17
"2,880",159,2023-08-21
"2,880",747,2023-08-22
"3,197",26,2023-08-23
"2,900","1,277",2023-08-24
"3,000",125,2023-08-28
"3,158",10,2023-08-29
"3,000",50,2023-08-30
"2,950",34,2023-08-31
"3,377","2,611",2023-09-01
"3,290",9,2023-09-04
"3,098",151,2023-09-05
"2,952",149,2023-09-06
"3,097",1,2023-09-07
"2,954",149,2023-09-12
"3,000",209,2023-09-13
"2,901",38,2023-09-14
"3,098",7,2023-09-15
"3,098",60,2023-09-19
"3,098",186,2023-09-20
"3,000",5,2023-09-21
"3,098",186,2023-09-22
"3,093",91,2023-09-26
"3,091",10,2023-09-28
"3,080",30,2023-09-29
"3,060",26,2023-10-05
"3,064",60,2023-10-06
"3,063",251,2023-10-11
"2,950",299,2023-10-12
"2,951",11,2023-10-13
"2,950",284,2023-10-16
"3,000",23,2023-10-17
"2,999",625,2023-10-18
"2,711",609,2023-10-19
"3,050","1,187",2023-10-23
"2,900",80,2023-10-26
"3,060","1,387",2023-10-27
"3,449","1,086",2023-10-30
"3,444",5,2023-10-31
"3,280",953,2023-11-03
"3,100",149,2023-11-06
"3,240",884,2023-11-07
"3,250",565,2023-11-13
"3,384",9,2023-11-16
"3,500","4,100",2023-11-17
"3,101",835,2023-11-20
"3,100","2,353",2023-11-21
"3,420",151,2023-11-22
"3,110","3,000",2023-11-23
"3,200",235,2023-11-24
"3,200",5,2023-11-27
"3,200",50,2023-11-28
"3,400","2,486",2023-11-29
"3,370",2,2023-11-30
"3,100",13,2023-12-01
"3,050",42,2023-12-05
"3,050",774,2023-12-06
"3,022","1,742",2023-12-08
"3,001",183,2023-12-11
"3,002",187,2023-12-12
